Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,5
1,0,2,8
2,0,2,13
3,0,2,13
4,0,3,13
5,0,4,21
6,0,5,23
7,1,5,24
8,2,5,26
9,2,6,30
10,2,7,33
11,2,7,37
12,2,8,39
13,2,8,45
14,2,9,45
15,2,10,50
16,2,10,53
17,2,10,58
18,2,11,58
19,3,11,56
20,3,11,54
21,4,11,55
22,4,12,55
23,4,12,63
24,4,13,67
25,4,13,69
26,4,14,73
27,4,15,76
28,4,16,80
29,4,16,81
30,4,16,82
31,5,16,81
32,5,16,82
33,5,17,82
34,6,17,87
35,6,17,88
36,6,18,91
37,6,19,94
38,6,20,96
39,6,21,100
40,6,21,103
41,6,21,108
42,6,22,108
43,6,22,110
44,7,22,111
45,7,22,110
46,7,22,110
47,8,22,110
48,8,22,112
49,8,23,116
50,8,24,118
51,8,24,122
52,8,25,124
53,8,26,125
54,8,26,131
55,8,26,133
56,8,26,132
57,8,26,134
58,9,27,134
59,9,27,132
60,10,27,133
61,10,27,134
62,10,28,134
63,10,29,140
64,10,29,145
65,10,30,145
66,10,30,147
67,10,31,153
68,10,31,154
69,10,31,156
70,10,31,157
71,11,31,158
72,12,32,155
73,12,32,158
74,12,32,162
75,12,33,163
76,12,34,164
77,12,34,171
78,12,35,171
79,12,35,171
80,12,36,174
81,12,36,179
82,12,36,181
83,12,36,182
84,12,37,183
85,13,37,182
86,14,37,181
87,14,37,181
88,14,37,183
89,14,38,189
90,14,39,191
91,14,39,193
92,14,40,196
93,14,40,197
94,14,41,200
95,14,41,202
96,14,41,206
97,14,41,205
98,14,41,205
99,15,42,203
100,16,42,207
101,16,43,207
102,16,44,209
103,16,44,211
104,16,44,216
105,16,45,216
106,16,45,222
107,16,45,223
108,16,46,226
109,16,46,227
110,16,47,229
111,16,47,233
112,16,47,233
113,17,47,231
114,18,47,232
115,18,48,234
116,18,48,236
117,18,50,237
118,18,50,239
119,18,50,244
120,18,50,246
121,18,50,247
122,18,52,247
123,18,52,250
124,18,52,255
125,18,52,255
126,18,52,256
127,18,52,256
128,19,52,254
129,20,52,253
130,20,52,254
131,20,53,257
132,20,54,258
133,20,54,260
134,20,54,264
135,20,55,267
136,20,55,270
137,20,55,270
138,20,56,272
139,20,56,274
140,20,57,276
141,21,57,277
142,21,57,277
143,22,57,276
144,22,57,277
145,22,58,277
146,22,58,279
147,22,59,282
148,22,59,283
149,22,59,286
150,22,59,288
151,22,60,289
152,22,60,293
153,22,60,294
154,22,60,296
155,23,60,296
156,24,61,294
157,24,61,294
158,24,62,296
159,24,63,297
160,24,63,298
161,24,63,300
162,24,63,304
163,24,63,307
164,24,64,310
165,24,64,311
166,24,64,314
167,24,65,314
168,24,65,318
169,24,65,317
170,24,65,317
171,26,65,316
172,26,66,317
173,26,66,320
174,26,67,321
175,26,68,323
176,26,68,326
177,26,68,327
178,26,68,328
179,26,69,331
180,26,69,331
181,26,69,335
182,26,69,336
183,26,69,336
184,26,69,337
185,27,70,337
186,28,70,337
187,28,70,338
188,28,71,339
189,28,72,340
190,28,72,341
191,28,72,344
192,28,72,348
193,28,72,350
194,28,73,353
195,28,73,355
196,28,73,355
197,28,73,354
198,29,73,355
199,29,74,356
200,30,74,357
201,30,75,358
202,30,76,359
203,30,76,359
204,30,76,363
205,30,77,367
206,30,77,368
207,30,77,369
208,30,78,371
209,30,78,373
210,30,78,375
211,30,78,375
212,31,78,375
213,31,78,374
214,32,78,376
215,32,78,376
216,32,79,379
217,32,79,379
218,32,80,383
219,32,81,385
220,32,81,386
221,32,81,388
222,32,82,389
223,32,82,391
224,32,82,393
225,32,82,392
226,32,82,394
227,34,82,393
228,34,83,394
229,34,83,395
230,34,84,395
231,34,84,397
232,34,84,398
233,34,84,398
234,34,85,399
235,34,85,407
236,34,85,407
237,34,85,408
238,34,86,409
239,34,86,410
240,34,86,411
241,34,86,411
242,36,87,410
243,36,87,414
244,36,87,416
245,36,88,416
246,36,88,416
247,36,89,417
248,36,89,419
249,36,89,421
250,36,89,423
251,36,89,426
252,36,89,428
253,36,89,428
254,36,89,425
255,36,89,425
256,36,89,428
257,36,89,431
258,36,89,431
259,38,90,429
260,38,91,431
261,38,92,432
262,38,92,432
263,38,92,433
264,38,93,436
265,38,93,439
266,38,93,439
267,38,93,441
268,38,93,442
269,38,93,444
270,38,93,445
271,38,93,445
272,38,93,447
273,38,93,447
274,39,93,447
275,40,93,447
276,40,94,447
277,40,95,451
278,40,96,453
279,40,96,453
280,40,96,454
281,40,97,456
282,40,97,457
283,40,97,457
284,40,98,460
285,40,98,463
286,40,98,464
287,40,98,463
288,40,98,464
289,40,98,465
290,40,98,465
291,42,98,463
292,42,98,463
293,42,99,464
294,42,99,464
295,42,99,464
296,42,99,466
297,42,99,473
