Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,1
1,0,1,3
2,0,1,4
3,1,1,6
4,1,1,9
5,1,2,11
6,1,3,15
7,1,3,17
8,1,4,19
9,1,5,22
10,1,5,24
11,1,5,27
12,1,5,27
13,2,5,30
14,2,6,29
15,3,6,31
16,3,7,32
17,3,8,34
18,3,8,38
19,3,8,39
20,3,8,42
21,3,9,44
22,3,9,46
23,3,9,50
24,3,9,51
25,3,10,54
26,3,10,54
27,4,10,50
28,5,10,50
29,5,11,51
30,5,11,54
31,5,12,56
32,5,13,58
33,5,13,61
34,5,13,63
35,5,13,65
36,5,14,67
37,5,14,70
38,5,14,70
39,5,14,71
40,5,14,71
41,7,14,69
42,7,14,69
43,7,15,71
44,7,15,74
45,7,16,75
46,7,16,77
47,7,17,78
48,7,17,80
49,7,17,84
50,7,18,85
51,7,18,88
52,7,18,88
53,8,18,88
54,9,18,87
55,9,18,87
56,9,19,88
57,9,20,92
58,9,20,93
59,9,20,95
60,9,21,96
61,9,21,99
62,9,21,101
63,9,21,103
64,9,22,104
65,9,22,105
66,10,22,104
67,11,22,103
68,11,23,103
69,11,23,104
70,11,23,109
71,11,23,109
72,11,24,110
73,11,24,114
74,11,25,115
75,11,25,117
76,11,25,117
77,11,25,119
78,11,25,118
79,12,25,118
80,13,25,117
81,13,25,117
82,13,25,119
83,13,25,121
84,13,27,124
85,13,28,125
86,13,28,127
87,13,28,128
88,13,28,129
89,13,28,130
90,13,28,131
91,14,28,131
92,15,29,129
93,15,29,130
94,15,29,132
95,15,30,135
96,15,30,135
97,15,30,138
98,15,31,140
99,15,31,141
100,15,31,142
101,15,31,144
102,15,31,146
103,16,31,143
104,16,31,143
105,17,31,142
106,17,33,142
107,17,33,144
108,17,33,146
109,17,33,148
110,17,34,149
111,17,34,151
112,17,34,154
113,17,34,155
114,17,35,156
115,17,35,156
116,18,35,156
117,18,35,156
118,18,35,156
119,19,35,156
120,19,35,157
121,19,35,161
122,19,36,161
123,19,36,162
124,19,37,166
125,19,38,166
126,19,38,167
127,19,38,168
128,19,38,168
129,19,38,169
130,20,38,168
131,20,38,168
132,21,38,169
133,21,38,169
134,21,38,171
135,21,38,172
136,21,39,174
137,21,40,176
138,21,40,179
139,21,40,179
140,21,41,180
141,21,41,184
142,21,41,184
143,21,41,182
144,21,41,181
145,22,41,181
146,23,41,180
147,23,41,180
148,23,41,180
149,23,41,181
150,23,42,185
151,23,43,186
152,23,43,188
153,23,43,188
154,23,44,191
155,23,44,192
156,23,44,192
157,24,44,193
158,24,44,193
159,25,44,191
160,25,44,192
161,25,44,194
162,25,45,196
163,25,46,198
164,25,46,200
165,25,46,201
166,25,47,202
167,25,47,203
168,25,47,205
169,25,47,205
170,26,47,206
171,26,47,205
172,27,47,203
173,27,47,204
174,27,47,205
175,27,48,206
176,27,48,209
177,27,48,211
178,27,48,211
179,27,49,212
180,27,49,214
181,27,49,215
182,27,49,216
183,27,50,216
184,28,50,216
185,28,50,216
186,29,51,217
187,29,51,217
188,29,51,218
189,29,51,220
190,29,51,223
191,29,51,223
192,29,51,224
193,29,52,225
194,29,52,227
195,29,52,228
196,29,52,228
197,31,52,225
198,31,52,225
199,31,53,225
200,31,53,226
201,31,53,228
202,31,53,229
203,31,54,232
204,31,54,232
205,31,54,232
206,31,54,234
207,31,54,235
208,31,54,238
209,31,54,238
210,32,54,237
211,32,54,236
212,33,55,235
213,33,55,235
214,33,56,237
215,33,56,237
216,33,57,238
217,33,57,240
218,33,57,241
219,33,57,243
220,33,57,243
221,33,57,244
222,33,57,245
223,33,57,245
224,33,57,246
225,34,57,245
226,34,57,245
227,35,57,247
228,35,58,248
229,35,59,249
230,35,59,250
231,35,60,253
232,35,60,254
233,35,60,255
234,35,60,255
235,35,61,256
236,35,61,257
237,36,61,257
238,36,61,255
239,37,61,256
240,37,61,256
241,37,62,256
242,37,62,259
243,37,62,260
244,37,62,261
245,37,62,263
246,37,62,264
247,37,62,266
248,37,62,265
249,37,62,266
250,37,62,266
251,38,62,264
252,38,62,265
253,39,63,266
254,39,64,268
255,39,65,270
256,39,65,270
257,39,65,272
258,39,65,273
259,39,65,275
260,39,66,275
261,39,66,276
262,39,66,277
263,39,66,279
264,39,66,279
265,40,66,276
266,40,66,276
267,41,67,276
268,41,67,276
269,41,67,278
270,41,67,280
271,41,67,282
272,41,68,283
273,41,68,285
274,41,68,285
275,41,68,287
276,41,68,287
277,41,68,287
278,42,68,285
279,42,68,284
280,43,68,286
281,43,68,287
282,43,69,287
283,43,69,288
284,43,69,290
285,43,69,293
286,43,70,293
287,43,71,295
288,43,71,295
289,43,71,296
290,43,71,297
291,44,71,296
292,45,71,295
293,45,71,295
294,45,72,297
295,45,72,298
296,45,73,299
297,45,73,301
298,45,73,302
299,45,73,303
300,45,73,304
301,45,73,306
302,45,73,307
303,45,73,307
304,45,73,307
305,46,73,306
306,47,73,305
307,47,74,306
308,47,74,306
309,47,74,307
310,47,75,308
311,47,75,308
312,47,75,311
313,47,76,312
314,47,76,313
315,47,76,315
316,47,76,315
317,47,76,315
318,47,76,314
319,48,76,314
320,49,76,314
321,49,76,315
322,49,76,317
323,49,78,318
324,49,78,319
325,49,78,319
326,49,78,320
327,49,78,324
328,49,79,325
329,49,79,325
330,49,79,326
331,49,79,326
332,50,79,326
333,51,79,325
334,51,80,325
335,51,80,325
336,51,80,327
337,51,80,327
338,51,80,329
339,51,80,332
340,51,81,333
341,51,81,334
342,51,81,334
343,51,81,335
344,51,81,335
345,52,81,335
346,53,81,333
347,53,82,334
348,53,83,335
349,53,83,339
350,53,83,340
351,53,84,341
352,53,84,341
353,53,84,342
354,53,84,342
355,53,84,344
356,53,84,346
357,53,84,344
358,54,84,343
359,55,84,342
360,55,84,343
361,55,84,344
362,55,84,347
363,55,85,350
364,55,85,350
365,55,86,350
366,55,86,351
367,55,86,352
368,55,86,354
369,55,87,353
370,56,87,352
371,57,87,351
372,57,87,351
373,57,87,352
374,57,88,353
375,57,88,353
376,57,88,353
377,57,88,355
378,57,88,359
379,57,88,359
380,57,88,360
381,57,88,359
382,57,88,360
383,57,89,360
384,58,89,360
385,59,89,360
386,59,89,362
387,59,90,364
388,59,91,364
389,59,91,366
390,59,91,366
391,59,91,368
392,59,91,370
393,59,92,371
394,59,92,372
395,59,92,372
396,59,92,372
397,59,92,373
398,59,92,373
399,59,92,373
400,59,92,373
401,61,92,372
402,61,92,372
403,61,93,372
404,61,93,372
405,61,93,373
406,61,93,378
407,61,94,379
408,61,94,380
409,61,94,382
410,61,94,383
411,61,94,384
412,61,94,383
413,61,94,385
414,61,94,383
415,63,94,381
416,63,94,382
417,63,95,383
418,63,95,385
419,63,96,387
420,63,96,387
421,63,97,387
422,63,97,388
423,63,97,389
424,63,97,392
425,63,97,393
426,63,97,393
427,63,97,394
428,64,97,391
429,64,97,392
430,65,97,392
431,65,97,392
432,65,97,394
433,65,97,395
434,65,99,397
435,65,99,398
436,65,99,398
437,65,99,398
438,65,99,398
439,65,99,401
440,65,99,401
441,65,99,400
442,67,99,397
443,67,99,398
444,67,100,399
445,67,100,401
446,67,101,401
447,67,101,401
448,67,101,402
449,67,101,403
450,67,101,404
451,67,101,408
452,67,101,408
453,67,101,409
454,67,101,408
455,67,101,408
456,69,101,407
457,69,102,407
458,69,102,408
459,69,102,412
460,69,104,412
461,69,104,412
462,69,104,413
463,69,104,414
464,69,104,414
465,69,104,415
466,69,104,417
467,69,104,416
468,70,104,415
469,71,104,414
470,71,104,415
471,71,104,417
472,71,104,417
473,71,104,417
474,71,104,417
475,71,104,418
476,71,104,420
477,71,105,421
478,71,105,423
479,71,106,424
480,71,106,423
481,72,106,422
482,72,106,422
483,73,107,422
484,73,107,422
485,73,107,424
486,73,107,426
487,73,107,427
488,73,107,428
489,73,107,430
490,73,108,430
491,73,109,430
492,73,109,431
493,73,109,431
494,73,109,430
495,74,109,429
496,74,109,430
497,75,109,431
498,75,109,431
499,75,109,435
500,75,110,435
501,75,110,435
502,75,110,435
503,75,110,437
504,75,110,439
505,75,110,440
506,75,110,441
507,75,111,442
508,75,111,440
509,77,111,440
510,77,111,440
511,77,112,440
512,77,112,441
513,77,112,442
514,77,112,443
515,77,112,444
516,77,112,445
517,77,112,448
518,77,112,449
519,77,112,450
520,77,112,450
521,77,112,451
522,77,112,450
523,78,112,450
524,78,112,449
525,79,114,450
526,79,115,450
527,79,115,452
528,79,115,452
529,79,115,452
530,79,115,454
531,79,116,455
532,79,116,456
533,79,116,456
534,79,116,458
535,79,116,458
536,79,116,457
537,79,116,456
538,80,116,456
539,81,116,457
540,81,117,458
541,81,117,458
542,81,117,458
543,81,117,458
544,81,117,460
545,81,117,462
546,81,117,464
547,81,118,464
548,81,118,465
549,81,118,466
550,81,118,466
551,81,118,466
552,82,118,466
553,83,118,464
554,83,119,465
555,83,119,465
556,83,119,466
557,83,119,466
558,83,119,466
559,83,119,468
560,83,119,471
561,83,119,471
562,83,120,471
563,83,120,472
564,83,120,471
565,83,120,471
566,85,120,471
567,85,120,471
568,85,121,473
569,85,121,475
570,85,122,477
571,85,122,477
572,85,123,478
573,85,123,481
574,85,123,481
575,85,123,483
576,85,123,484
577,85,123,484
578,85,123,483
579,86,123,483
580,86,124,482
581,87,124,484
582,87,125,484
583,87,125,484
584,87,125,484
585,87,125,484
586,87,125,488
587,87,125,489
588,87,126,492
589,87,127,493
590,87,127,494
591,87,127,495
592,87,127,494
593,87,127,493
594,87,127,491
595,89,127,490
596,89,128,493
597,89,130,493
598,89,131,495
599,89,131,496
600,89,131,496
