Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,0
1,0,0,1
2,0,0,1
3,0,0,1
4,0,0,1
5,0,0,1
6,0,0,2
7,0,0,2
8,0,0,3
9,0,0,3
10,0,0,4
11,0,1,4
12,0,1,5
13,0,1,5
14,0,1,5
15,0,1,6
16,0,1,6
17,0,1,6
18,0,1,7
19,0,1,7
20,0,1,7
21,0,1,8
22,0,1,8
23,0,1,8
24,0,1,9
25,0,1,9
26,0,1,10
27,0,1,10
28,0,1,11
29,0,2,11
30,0,2,12
31,0,2,11
32,0,2,12
33,0,2,12
34,0,2,11
35,0,2,12
36,0,2,12
37,0,2,13
38,0,2,13
39,0,2,13
40,0,2,14
41,0,2,14
42,0,2,15
43,0,2,15
44,0,2,16
45,0,3,16
46,0,3,16
47,0,3,16
48,0,3,17
49,0,3,17
50,1,3,16
51,1,3,17
52,1,3,17
53,1,3,17
54,1,3,18
55,1,3,18
56,1,3,18
57,1,3,19
58,1,3,19
59,1,3,19
60,1,3,20
61,1,3,20
62,1,3,20
63,1,3,20
64,1,4,20
65,1,4,21
66,1,4,21
67,1,4,22
68,1,4,22
69,1,4,21
70,1,4,22
71,1,4,22
72,1,4,22
73,1,4,23
74,1,4,23
75,1,4,23
76,1,4,24
77,1,4,24
78,1,4,24
79,1,4,24
80,1,4,25
81,1,4,25
82,1,4,26
83,1,4,26
84,1,5,26
85,1,5,27
86,1,5,28
87,1,6,27
88,2,6,28
89,2,6,28
90,2,6,29
91,2,6,29
92,2,6,29
93,2,6,30
94,2,6,30
95,2,6,30
96,2,6,31
97,2,6,31
98,2,6,31
99,2,6,32
100,2,6,31
101,2,6,32
102,2,6,32
103,2,7,32
104,2,7,33
105,3,7,32
106,3,7,33
107,3,7,33
108,3,7,32
109,4,7,33
110,4,7,33
111,4,7,34
112,4,7,34
113,4,7,35
114,4,7,35
115,4,7,36
116,4,7,36
117,4,8,36
118,4,8,37
119,4,8,36
120,4,8,37
121,4,8,36
122,4,8,36
123,5,8,36
124,5,8,36
125,5,8,36
126,5,8,36
127,5,8,36
128,5,8,37
129,5,8,37
130,5,8,37
131,6,8,37
132,6,8,38
133,6,9,38
134,6,9,39
135,6,9,39
136,6,9,39
137,6,9,39
138,6,9,38
139,6,9,39
140,6,9,39
141,6,9,38
142,7,9,39
143,7,9,39
144,7,9,38
145,7,9,39
146,7,9,38
147,7,9,38
148,7,9,39
149,7,9,39
150,7,9,40
151,7,10,40
152,7,10,41
153,7,10,41
154,7,10,40
155,7,10,41
156,7,10,41
157,7,10,41
158,7,10,41
159,7,10,42
160,7,10,42
161,7,10,42
162,8,10,42
163,8,10,43
164,8,10,43
165,9,11,43
166,9,11,44
167,9,11,44
168,9,11,45
169,9,11,45
170,9,11,45
171,9,11,46
172,9,11,46
173,9,11,45
174,9,11,45
175,9,11,45
176,9,11,45
177,9,11,46
178,10,11,45
179,10,11,46
180,10,11,46
181,10,12,46
182,10,12,46
183,10,13,46
184,10,13,47
185,11,13,46
186,11,13,47
187,11,13,47
188,11,13,47
189,11,13,47
190,11,13,47
191,11,13,47
192,11,13,48
193,11,13,47
194,11,13,48
195,11,13,49
196,12,14,48
197,12,14,49
198,12,14,49
199,12,14,49
200,12,14,49
201,12,14,49
202,12,14,49
203,12,14,48
204,13,14,49
205,13,14,49
206,13,14,49
207,13,14,50
208,13,14,49
209,13,14,49
210,13,14,49
211,13,14,49
212,14,14,49
213,14,14,49
214,14,14,49
215,14,14,49
216,14,14,49
217,14,14,49
218,14,14,49
219,14,14,50
220,14,14,50
221,15,14,50
222,15,15,51
223,15,15,51
224,15,15,51
225,15,16,50
226,15,16,51
227,15,16,51
228,16,16,50
229,16,16,51
230,16,16,51
231,16,16,52
232,16,16,52
233,16,16,51
234,16,16,52
235,16,16,52
236,16,16,52
