Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,2
1,0,1,6
2,1,2,9
3,1,3,13
4,1,3,13
5,1,5,14
6,1,5,22
7,1,5,24
8,2,6,28
9,2,6,33
10,2,8,39
11,2,8,41
12,2,8,43
13,2,9,44
14,2,9,45
15,3,9,46
16,3,10,55
17,3,11,58
18,3,12,59
19,3,12,59
20,4,12,60
21,4,13,65
22,4,14,69
23,4,14,73
24,4,15,77
25,4,15,78
26,4,16,79
27,5,17,82
28,5,17,86
29,5,17,88
30,5,18,90
31,5,19,92
32,6,19,96
33,6,19,98
34,6,20,100
35,6,21,103
36,6,22,109
37,6,22,112
38,6,23,112
39,6,23,115
40,7,23,117
41,7,24,120
42,7,25,122
43,7,25,125
44,7,26,129
45,8,26,132
46,8,27,134
47,8,28,136
48,8,28,143
49,8,29,145
50,8,29,149
51,8,30,149
52,8,30,152
53,9,30,155
54,9,31,157
55,9,32,158
56,9,32,162
57,10,32,165
58,10,33,166
59,10,34,169
60,10,35,170
61,10,35,175
62,10,35,180
63,10,37,180
64,10,37,182
65,10,37,187
66,10,37,189
67,11,38,189
68,11,38,190
69,11,38,192
70,12,38,195
71,12,39,198
72,12,40,200
73,12,41,201
74,12,41,206
75,12,41,208
76,12,42,211
77,12,42,211
78,12,43,213
79,12,43,214
80,12,43,218
81,13,44,220
82,13,44,220
83,13,44,221
84,14,44,223
85,14,45,225
86,14,46,228
87,14,46,230
88,14,46,232
89,14,47,236
90,14,47,238
91,14,48,240
92,14,48,240
93,15,48,245
94,15,49,246
95,15,50,247
96,16,50,251
97,16,50,252
98,16,51,253
99,16,52,256
100,16,52,258
101,16,53,261
102,16,53,265
103,16,53,267
104,16,53,267
105,17,53,270
106,17,53,272
107,17,53,273
108,18,55,273
109,18,55,275
110,18,56,279
111,18,57,281
112,18,57,282
113,18,58,285
114,18,58,286
115,18,58,291
116,18,58,291
117,18,58,293
118,18,58,296
119,19,59,296
120,20,60,298
121,20,60,299
122,20,61,302
123,20,62,305
124,20,62,306
125,20,62,307
126,20,63,308
127,20,63,314
128,20,63,317
129,20,63,318
130,20,64,318
131,20,64,318
132,21,64,320
133,21,64,321
134,22,65,322
135,22,65,327
136,22,66,328
137,22,67,328
138,22,67,331
139,22,67,335
140,22,68,337
141,22,69,339
142,22,69,341
143,22,69,341
144,22,69,344
145,23,69,345
146,24,69,345
147,24,71,348
148,24,71,350
149,24,72,351
150,24,72,353
151,24,72,354
152,24,72,358
153,24,72,360
154,24,72,364
155,24,74,365
156,24,74,366
157,24,74,366
158,24,74,366
159,25,74,369
160,26,75,371
161,26,76,372
162,26,76,374
163,26,77,377
164,26,78,379
165,26,78,381
166,26,78,383
167,26,78,384
168,26,78,388
169,26,78,389
170,26,78,390
171,26,79,392
172,27,79,392
173,28,79,394
174,28,80,396
175,28,81,397
176,28,82,398
177,28,82,399
178,28,82,400
179,28,82,404
180,28,83,408
181,28,83,409
182,28,83,410
183,28,83,410
184,29,83,410
185,30,83,412
186,30,84,414
187,30,85,416
188,30,86,418
189,30,86,419
190,30,86,420
191,30,87,423
192,30,87,426
193,30,87,428
194,30,87,431
195,30,87,433
196,30,87,433
197,31,87,432
198,32,87,434
199,32,89,437
200,32,90,437
201,32,90,438
202,32,90,438
203,32,91,441
204,32,91,444
205,32,91,445
206,32,91,446
207,32,91,449
208,32,91,450
209,32,91,450
210,33,91,451
211,34,92,452
212,34,93,454
213,34,94,457
214,34,94,458
215,34,95,462
216,34,95,464
217,34,96,464
218,34,96,465
219,34,96,466
220,34,96,468
221,34,96,472
222,35,96,471
223,35,96,473
224,36,97,473
225,36,98,473
226,36,98,475
227,36,98,476
228,36,99,478
229,36,99,483
230,36,100,485
231,36,100,488
232,36,101,488
233,36,101,490
234,36,102,490
235,36,102,490
236,38,103,491
237,38,105,495
238,38,107,498
239,38,108,499
240,38,108,499
241,38,108,499
242,38,108,500
243,38,108,500
244,38,108,500
245,38,108,500
246,38,108,500
247,38,108,500
248,40,109,494
249,40,112,495
250,40,114,496
251,40,115,499
252,40,115,500
253,40,115,500
254,40,115,500
255,40,115,500
256,40,115,500
257,40,115,500
258,40,115,500
259,40,115,500
260,40,115,494
261,42,119,495
262,42,120,497
263,42,121,497
264,42,121,500
265,42,121,500
266,42,121,500
267,42,121,500
268,42,121,500
269,42,121,500
270,42,121,500
271,42,121,500
272,42,121,500
273,43,124,494
274,44,124,494
275,44,125,498
276,44,127,500
277,44,127,500
278,44,127,500
279,44,127,500
280,44,127,500
281,44,127,500
282,44,127,500
283,44,127,500
284,44,127,500
285,45,127,494
286,46,130,494
287,46,131,497
288,46,133,498
289,46,133,500
290,46,133,500
291,46,133,500
292,46,133,500
293,46,133,500
294,46,133,500
295,46,133,500
296,46,133,500
297,46,133,496
298,48,136,494
299,48,137,498
300,48,140,499
301,48,140,500
302,48,140,500
303,48,140,500
304,48,140,500
305,48,140,500
306,48,140,500
307,48,140,500
308,48,140,500
309,48,140,500
310,49,141,495
311,50,144,495
312,50,146,497
313,50,148,500
314,50,148,500
315,50,148,500
316,50,148,500
317,50,148,500
318,50,148,500
319,50,148,500
320,50,148,500
321,50,148,500
322,50,148,496
323,52,151,495
324,52,151,495
325,52,152,498
326,52,154,500
327,52,154,500
328,52,154,500
329,52,154,500
330,52,154,500
331,52,154,500
332,52,154,500
333,52,154,500
334,52,154,497
335,54,155,494
336,54,157,497
337,54,159,497
338,54,161,500
339,54,161,500
340,54,161,500
341,54,161,500
342,54,161,500
343,54,161,500
344,54,161,500
345,54,161,500
346,54,161,500
347,54,161,496
348,56,164,495
349,56,165,497
350,56,166,499
351,56,166,500
352,56,166,500
353,56,166,500
354,56,166,500
355,56,166,500
356,56,166,500
357,56,166,500
358,56,166,500
359,56,166,496
360,58,169,494
361,58,169,498
362,58,171,498
363,58,172,500
364,58,172,500
365,58,172,500
366,58,172,500
367,58,172,500
368,58,172,500
369,58,172,500
370,58,172,500
371,58,172,500
372,60,173,494
373,60,175,495
374,60,176,496
375,60,177,500
376,60,177,500
377,60,177,500
378,60,177,500
379,60,177,500
380,60,177,500
381,60,177,500
382,60,177,500
383,60,177,500
384,62,178,494
385,62,180,496
386,62,180,497
387,62,182,497
