Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,3
1,0,1,7
2,0,1,10
3,0,2,11
4,0,3,11
5,2,4,16
6,2,4,18
7,2,4,20
8,2,5,22
9,2,5,26
10,2,6,30
11,2,7,33
12,2,7,35
13,2,7,38
14,2,8,42
15,2,8,44
16,2,8,44
17,3,8,44
18,3,10,46
19,4,10,47
20,4,11,52
21,4,11,52
22,4,11,57
23,4,12,59
24,4,12,61
25,4,12,63
26,4,12,64
27,4,12,68
28,4,14,68
29,4,14,68
30,5,14,69
31,5,15,71
32,6,15,72
33,6,15,76
34,6,16,77
35,6,16,78
36,6,16,82
37,6,16,84
38,6,18,85
39,6,18,89
40,6,18,91
41,6,18,91
42,6,19,91
43,6,19,92
44,8,20,91
45,8,20,94
46,8,20,96
47,8,20,98
48,8,21,98
49,8,21,104
50,8,21,104
51,8,21,106
52,8,21,110
53,8,23,110
54,8,23,111
55,10,23,109
56,10,24,110
57,10,24,113
58,10,24,114
59,10,24,117
60,10,24,118
61,10,25,120
62,10,26,122
63,10,26,124
64,10,26,126
65,10,26,127
66,10,26,128
67,11,26,127
68,12,28,129
69,12,28,130
70,12,28,131
71,12,28,135
72,12,29,136
73,12,29,136
74,12,29,139
75,12,29,141
76,12,29,142
77,12,29,144
78,12,30,144
79,13,31,143
80,14,31,145
81,14,31,148
82,14,32,148
83,14,32,149
84,14,32,152
85,14,32,154
86,14,32,154
87,14,32,156
88,14,33,159
89,14,33,159
90,14,33,157
91,15,34,157
92,16,35,159
93,16,35,159
94,16,35,163
95,16,35,164
96,16,36,165
97,16,36,168
98,16,36,170
99,16,36,171
100,16,36,173
101,16,36,173
102,17,37,174
103,17,38,174
104,18,38,174
105,18,38,176
106,18,39,178
107,18,39,178
108,18,39,179
109,18,40,181
110,18,40,184
111,18,40,185
112,18,40,188
113,18,41,187
114,19,41,186
115,19,41,187
116,20,41,187
117,20,41,189
118,20,41,191
119,20,41,192
120,20,41,194
121,20,42,196
122,20,42,198
123,20,44,199
124,20,44,201
125,20,44,201
126,21,44,201
127,21,44,201
128,22,44,200
129,22,45,202
130,22,45,205
131,22,46,206
132,22,46,207
133,22,46,208
134,22,46,210
135,22,46,211
136,22,46,213
137,23,46,213
138,23,46,215
139,23,47,214
140,24,48,216
141,24,48,217
142,24,49,219
143,24,49,222
144,24,49,222
145,24,50,222
146,24,50,223
147,24,50,226
148,25,50,226
149,25,50,225
150,25,50,228
151,25,50,228
152,26,50,230
153,26,52,231
154,26,52,232
155,26,52,232
156,26,52,234
157,26,52,236
158,26,53,237
159,26,53,238
160,26,53,238
161,27,53,239
162,27,53,240
163,27,54,243
164,27,54,241
165,28,54,242
166,28,55,244
167,28,55,247
168,28,55,248
169,28,56,249
170,28,56,249
171,28,56,250
172,28,56,251
173,28,56,251
174,28,56,252
175,29,56,251
176,30,56,251
177,30,56,254
178,30,58,256
179,30,58,257
180,30,58,257
181,30,58,259
182,30,59,262
183,30,59,263
184,30,59,263
185,30,59,265
186,30,59,265
187,31,59,264
188,31,60,264
189,32,60,265
190,32,60,266
191,32,60,267
192,32,61,269
193,32,61,270
194,32,61,273
195,32,62,274
196,32,62,276
197,32,62,277
198,33,63,277
199,33,63,275
200,34,63,276
201,34,63,277
202,34,63,280
203,34,63,280
204,34,63,281
205,34,63,285
206,34,65,286
207,34,65,287
208,34,65,288
209,34,66,289
210,35,66,288
211,36,66,286
212,36,66,290
213,36,67,291
214,36,67,294
215,36,67,294
216,36,67,294
217,36,67,295
218,36,67,298
219,36,67,299
220,36,67,300
221,37,67,298
222,37,67,298
223,38,68,299
224,38,69,300
225,38,69,301
226,38,70,301
227,38,70,302
228,38,70,304
229,38,70,306
230,38,70,309
231,38,70,309
232,38,70,309
233,38,70,310
234,40,71,309
235,40,71,310
236,40,72,313
237,40,73,314
238,40,73,314
239,40,73,315
240,40,73,317
241,40,73,318
242,40,73,319
243,40,73,320
244,40,73,321
245,40,73,322
246,41,73,318
247,42,74,320
248,42,75,321
249,42,75,323
250,42,75,323
251,42,75,327
252,42,76,327
253,42,76,328
254,42,76,329
255,42,76,330
256,42,76,330
257,43,76,330
258,43,76,330
259,44,76,332
260,44,77,332
261,44,78,335
262,44,78,336
263,44,78,338
264,44,79,338
265,44,79,339
266,44,79,339
267,44,79,342
268,44,79,343
269,44,79,342
270,45,79,340
271,46,79,342
272,46,81,344
273,46,81,344
274,46,81,346
275,46,81,347
276,46,81,349
277,46,81,350
278,46,82,351
279,46,82,351
280,46,82,351
281,47,82,350
282,47,82,349
283,48,82,353
284,48,83,353
285,48,83,353
286,48,83,353
287,48,83,353
288,48,83,357
289,48,83,359
290,48,83,360
291,48,83,361
292,49,83,361
293,49,85,360
294,50,85,358
295,50,85,362
296,50,86,362
297,50,86,364
298,50,86,365
299,50,86,366
300,50,86,368
301,50,86,369
302,50,86,371
303,50,86,371
304,50,86,370
305,50,87,369
306,51,87,369
307,52,88,372
308,52,88,372
309,52,88,372
310,52,89,372
311,52,89,375
312,52,89,376
313,52,89,377
314,52,89,378
315,52,89,379
316,52,89,381
317,53,90,378
318,53,90,379
319,54,90,378
320,54,90,379
321,54,90,380
322,54,90,382
323,54,91,382
324,54,91,385
325,54,91,388
326,54,91,388
327,54,92,389
328,54,92,388
329,55,93,387
330,55,93,387
331,56,93,388
332,56,93,391
333,56,93,393
334,56,93,394
335,56,94,395
336,56,94,396
337,56,94,397
338,56,95,398
339,56,95,402
340,56,95,402
341,57,95,399
342,57,95,399
343,58,95,399
344,58,95,400
345,58,96,402
346,58,97,403
347,58,97,403
348,58,97,404
349,58,97,407
350,58,97,407
351,58,97,409
352,59,97,407
353,59,97,408
354,60,97,405
355,60,98,406
356,60,98,408
357,60,98,410
358,60,98,411
359,60,98,413
360,60,98,414
361,60,98,415
362,60,98,415
363,61,98,415
364,61,98,416
365,61,99,416
366,62,101,416
367,62,101,416
368,62,101,416
369,62,101,417
370,62,101,419
371,62,101,422
372,62,101,422
373,62,101,423
374,62,101,425
375,63,101,423
376,63,102,426
377,63,103,426
378,64,103,424
379,64,103,425
380,64,103,426
381,64,103,428
382,64,103,430
383,64,103,431
384,64,103,432
385,64,103,434
386,65,103,432
387,65,104,432
388,65,104,433
389,66,105,432
390,66,106,432
391,66,106,434
392,66,106,434
393,66,106,435
394,66,106,436
395,66,106,438
396,66,106,440
397,66,106,441
398,66,106,440
399,67,107,441
400,67,107,442
401,68,107,442
402,68,108,445
403,68,108,446
404,68,109,447
405,68,109,447
406,68,109,447
407,68,109,448
408,68,109,449
409,68,109,450
410,69,109,450
411,69,109,452
412,70,110,450
413,70,110,451
414,70,111,452
415,70,111,453
416,70,111,453
417,70,111,454
418,70,111,455
419,70,111,456
420,70,111,458
421,71,111,457
422,71,111,457
423,71,111,457
424,71,111,456
425,72,111,457
426,72,111,457
427,72,112,459
428,72,112,461
429,72,113,462
430,72,114,466
431,72,114,466
432,72,114,466
433,73,114,466
434,73,114,466
435,73,115,466
436,74,115,466
437,74,115,467
438,74,115,468
439,74,115,470
440,74,115,472
441,74,115,472
442,74,115,472
443,74,115,473
444,75,115,471
445,75,115,473
446,75,115,476
447,75,117,476
448,76,117,475
449,76,117,477
450,76,118,477
451,76,118,478
452,76,118,482
453,76,119,482
454,76,119,483
455,77,119,483
456,77,119,481
457,77,119,482
458,77,119,485
459,77,119,485
460,77,119,485
461,78,119,485
462,78,119,485
463,78,119,488
464,78,120,489
465,78,121,491
466,78,121,491
467,79,121,489
468,79,122,490
469,79,122,490
470,79,122,491
471,79,123,494
472,80,124,491
473,80,125,493
474,80,126,495
475,80,126,497
476,80,127,498
477,80,128,500
478,81,132,498
479,81,134,498
480,81,134,500
481,81,134,500
482,81,134,500
483,81,136,500
484,82,137,498
485,82,137,500
486,82,137,500
487,82,137,500
488,82,137,500
489,82,138,500
490,82,141,498
491,83,142,500
492,83,142,500
493,83,143,500
494,83,143,500
495,83,148,498
496,84,149,499
497,84,149,500
498,84,149,500
499,84,149,500
500,84,149,500
501,84,149,500
502,84,153,500
503,85,154,498
504,85,155,500
505,85,155,500
506,85,155,500
507,86,159,497
508,86,159,500
509,86,159,500
510,86,159,500
511,86,159,500
512,86,159,500
513,86,161,500
514,87,163,497
515,87,163,500
516,87,163,500
517,87,163,500
518,87,165,500
519,88,169,499
520,88,169,500
521,88,169,500
522,88,169,500
523,88,169,500
524,88,169,500
525,88,171,499
526,88,172,498
527,89,174,499
528,89,175,500
529,89,177,500
530,90,179,497
531,90,179,500
532,90,179,500
533,90,179,500
534,90,179,500
535,90,179,500
536,90,179,500
537,90,179,500
538,90,183,500
539,91,185,499
540,91,185,499
541,92,187,499
542,92,189,499
543,92,189,500
544,92,189,500
545,92,189,500
546,92,189,500
547,92,189,500
548,92,189,500
549,92,189,500
550,92,192,500
551,93,193,497
552,93,193,500
553,94,197,497
554,94,198,499
555,94,198,500
556,94,198,500
557,94,198,500
558,94,198,500
559,94,198,500
560,94,198,500
561,94,199,500
562,95,203,498
563,95,203,499
564,96,206,499
565,96,208,497
566,96,208,500
567,96,208,500
568,96,208,500
569,96,208,500
570,96,208,500
571,96,208,500
572,96,208,500
573,96,211,500
574,96,216,498
575,97,219,497
576,98,220,498
577,98,221,500
578,98,221,500
579,98,221,500
580,98,221,500
581,98,221,500
582,98,221,500
583,98,221,500
584,98,221,500
585,98,221,500
586,99,225,497
587,100,226,497
588,100,228,499
589,100,229,500
590,100,229,500
591,100,229,500
592,100,229,500
593,100,229,500
594,100,229,500
595,100,229,500
596,100,229,500
597,100,232,500
598,101,236,497
599,102,238,498
600,102,238,498
