Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,1
1,0,0,1
2,0,0,2
3,0,0,2
4,0,0,2
5,0,0,3
6,0,0,3
7,0,0,3
8,0,0,4
9,0,0,4
10,0,0,4
11,0,0,4
12,0,0,5
13,0,0,5
14,1,0,5
15,1,0,5
16,1,0,5
17,1,0,6
18,1,1,6
19,1,1,7
20,1,2,7
21,1,2,8
22,1,2,8
23,1,2,8
24,1,2,9
25,1,2,9
26,1,2,9
27,1,2,10
28,1,2,10
29,1,2,10
30,1,2,10
31,1,2,11
32,1,2,11
33,2,2,11
34,2,2,12
35,2,2,12
36,2,2,13
37,2,3,13
38,3,3,13
39,3,3,14
40,3,3,14
41,3,3,15
42,3,3,15
43,3,3,16
44,3,3,16
45,3,3,16
46,3,3,16
47,3,3,17
48,3,3,16
49,3,3,17
50,3,3,17
51,3,3,17
52,3,4,17
53,3,4,17
54,3,4,17
55,3,4,18
56,3,4,18
57,3,4,18
58,4,5,18
59,4,5,19
60,4,5,19
61,4,5,19
62,5,5,19
63,5,5,20
64,5,5,20
65,5,5,21
66,5,5,21
67,5,5,22
68,5,5,23
69,5,5,23
70,5,5,23
71,5,5,23
72,5,5,23
73,5,5,23
74,5,6,23
75,5,6,23
76,5,6,23
77,5,6,24
78,5,6,24
79,6,6,24
80,6,6,24
81,6,6,25
82,6,6,24
83,6,6,25
84,6,6,26
85,6,7,26
86,6,7,27
87,6,7,26
88,7,7,27
89,7,8,27
90,7,8,27
91,7,8,27
92,7,8,27
93,7,8,27
94,7,8,27
95,7,8,28
96,7,8,28
97,7,8,27
98,8,8,28
99,8,8,28
100,8,8,28
101,8,8,28
102,8,8,29
103,8,8,29
104,8,8,29
105,8,8,29
106,8,8,29
107,8,8,30
108,8,8,30
109,9,8,30
110,9,8,31
111,9,9,31
112,9,9,31
113,9,9,32
114,9,9,31
115,9,9,31
116,9,9,32
117,9,9,32
118,10,9,31
119,10,9,32
120,10,9,32
121,10,9,31
122,10,9,32
123,10,9,31
124,10,9,31
125,10,9,32
126,10,9,31
127,11,9,31
128,11,9,32
129,11,10,32
130,11,10,31
131,11,10,32
132,11,10,32
133,11,10,32
134,11,10,32
135,11,10,32
136,11,10,33
137,12,10,32
138,12,10,33
139,12,10,33
140,12,10,33
141,12,10,33
142,12,10,33
143,12,10,33
144,12,10,33
145,13,10,33
146,13,11,33
147,13,11,34
148,13,11,34
149,13,11,34
150,13,12,34
151,13,12,33
152,13,12,34
153,13,12,34
154,13,12,34
155,14,12,34
156,14,12,34
157,14,12,34
158,14,12,35
159,14,12,35
160,14,12,35
161,14,12,36
162,14,12,36
163,14,12,37
164,14,12,37
165,14,12,37
166,14,12,38
167,14,13,37
168,14,13,37
169,14,13,37
170,14,13,37
171,14,13,37
172,15,13,37
173,15,13,38
174,15,13,38
175,15,13,39
176,15,13,39
177,15,13,40
178,15,13,40
179,15,13,40
180,15,13,40
181,15,13,40
182,15,13,41
183,15,13,41
184,15,13,40
185,15,13,41
186,15,13,41
187,15,13,41
188,15,13,41
189,15,13,41
190,16,13,41
191,16,13,41
192,16,13,40
193,16,13,41
194,16,14,41
195,16,14,41
