Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,1,3
1,0,1,6
2,2,3,10
3,2,3,12
4,2,3,12
5,2,4,15
6,2,5,22
7,2,6,28
8,2,6,30
9,2,7,34
10,2,8,36
11,2,8,44
12,2,9,47
13,2,9,44
14,3,9,42
15,4,9,45
16,4,10,49
17,4,12,54
18,4,12,60
19,4,12,60
20,4,14,61
21,4,14,71
22,4,14,73
23,4,15,75
24,4,16,80
25,4,16,82
26,4,16,81
27,6,16,84
28,6,17,85
29,6,18,88
30,6,19,93
31,6,19,95
32,6,20,97
33,6,20,100
34,6,21,107
35,6,21,109
36,6,23,112
37,6,23,115
38,6,24,117
39,6,24,119
40,7,24,120
41,8,25,122
42,8,26,124
43,8,26,129
44,8,26,133
45,8,27,136
46,8,28,138
47,8,28,142
48,8,29,146
49,8,29,148
50,8,30,150
51,8,30,151
52,9,31,153
53,10,31,153
54,10,31,156
55,10,32,160
56,10,33,162
57,10,34,168
58,10,34,170
59,10,35,173
60,10,35,175
61,10,36,179
62,10,36,183
63,10,36,183
64,10,37,184
65,11,37,186
66,12,38,186
67,12,38,190
68,12,39,193
69,12,40,198
70,12,40,199
71,12,41,202
72,12,41,204
73,12,41,209
74,12,42,212
75,12,42,213
76,12,42,215
77,12,43,215
78,14,43,215
79,14,43,220
80,14,44,221
81,14,45,222
82,14,45,224
83,14,46,228
84,14,46,231
85,14,47,233
86,14,47,237
87,14,47,239
88,14,48,241
89,14,48,241
90,16,48,242
91,16,48,244
92,16,50,246
93,16,51,249
94,16,51,251
95,16,51,255
96,16,52,257
97,16,52,258
98,16,52,261
99,16,53,262
100,16,53,266
101,16,53,268
102,16,53,268
103,18,53,270
104,18,54,273
105,18,56,275
106,18,56,276
107,18,56,278
108,18,57,281
109,18,57,283
110,18,58,285
111,18,58,288
112,18,58,292
113,18,58,294
114,18,59,294
115,18,59,295
116,18,59,297
117,20,60,299
118,20,61,302
119,20,61,302
120,20,62,305
121,20,62,308
122,20,62,311
123,20,63,312
124,20,63,315
125,20,64,317
126,20,64,319
127,20,64,320
128,20,65,320
129,21,65,321
130,21,65,323
131,22,66,327
132,22,66,329
133,22,67,331
134,22,68,331
135,22,68,332
136,22,68,336
137,22,68,341
138,22,69,343
139,22,69,343
140,22,70,345
141,22,70,346
142,22,70,346
143,24,70,349
144,24,70,351
145,24,72,351
146,24,72,353
147,24,72,356
148,24,73,360
149,24,74,362
150,24,74,363
151,24,74,363
152,24,74,368
153,24,74,371
154,24,74,371
155,26,74,371
156,26,74,373
157,26,76,373
158,26,77,376
159,26,77,376
160,26,77,377
161,26,77,382
162,26,78,386
163,26,78,386
164,26,79,386
165,26,79,387
166,26,79,388
167,27,79,389
168,28,79,393
169,28,79,394
170,28,81,397
171,28,82,398
172,28,82,398
173,28,82,403
174,28,83,406
175,28,83,408
176,28,83,408
177,28,83,409
178,28,83,410
179,28,83,411
180,28,83,413
181,30,84,415
182,30,84,416
183,30,86,419
184,30,86,421
185,30,87,422
186,30,87,424
187,30,87,426
188,30,87,427
189,30,87,430
190,30,87,432
191,30,88,432
192,30,88,434
193,30,88,435
194,31,88,433
195,32,89,436
196,32,89,438
197,32,90,440
198,32,91,440
199,32,91,441
200,32,91,441
201,32,91,444
202,32,91,450
203,32,92,451
204,32,92,453
205,32,92,453
206,33,92,453
207,33,92,453
208,34,93,457
209,34,93,461
210,34,94,461
211,34,95,461
212,34,95,463
213,34,96,465
214,34,96,465
215,34,96,468
216,34,96,470
217,34,96,470
218,35,96,471
219,35,96,472
220,35,96,473
221,36,96,475
222,36,97,476
223,36,98,476
224,36,99,480
225,36,99,480
226,36,99,480
227,36,100,485
228,36,100,486
229,36,100,486
230,37,100,487
231,37,101,489
232,37,102,490
233,37,103,492
234,38,104,495
235,38,105,496
236,38,107,498
237,38,107,500
238,38,107,500
239,38,107,500
240,38,107,500
241,38,107,500
242,39,111,497
243,39,111,499
244,39,111,499
245,39,114,498
246,40,117,498
247,40,117,500
248,40,118,500
249,40,118,500
250,40,118,500
251,40,118,500
252,40,118,500
253,40,118,500
254,40,121,497
255,41,123,500
256,41,123,500
257,41,125,498
258,42,128,499
259,42,128,500
260,42,128,500
261,42,128,500
262,42,128,500
263,42,128,500
264,42,128,500
265,42,128,500
266,42,128,498
267,43,130,497
268,43,131,499
269,43,132,497
270,44,134,497
271,44,135,500
272,44,135,500
273,44,135,500
274,44,135,500
275,44,135,500
276,44,135,500
277,44,135,500
278,44,135,500
279,44,135,497
280,45,138,497
281,45,139,496
282,46,144,497
283,46,144,500
284,46,144,500
285,46,144,500
286,46,144,500
287,46,144,500
288,46,144,500
289,46,144,500
290,46,144,500
291,46,145,497
292,47,148,498
293,47,151,499
294,48,153,498
295,48,153,499
296,48,153,500
297,48,153,500
298,48,153,500
299,48,153,500
300,48,153,500
301,48,153,500
302,48,153,500
303,48,154,500
304,48,158,500
305,49,158,500
306,49,160,497
307,50,162,497
308,50,163,500
309,50,164,500
310,50,164,500
311,50,164,500
312,50,164,500
313,50,164,500
314,50,164,500
