Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,2
1,0,0,3
2,0,0,4
3,0,0,4
4,0,1,5
5,0,1,6
6,0,1,8
7,1,2,8
8,1,2,9
9,2,2,11
10,2,2,13
11,2,2,14
12,2,2,17
13,2,3,17
14,2,3,19
15,2,3,21
16,2,4,22
17,2,5,23
18,2,5,23
19,2,5,24
20,2,5,24
21,2,5,26
22,2,5,26
23,2,6,27
24,2,6,28
25,4,6,28
26,4,6,30
27,4,6,32
28,4,6,33
29,4,6,34
30,4,7,36
31,4,7,37
32,4,8,39
33,4,8,40
34,4,8,40
35,4,9,42
36,4,9,43
37,4,9,43
38,4,9,43
39,4,10,44
40,4,10,45
41,4,10,46
42,4,10,46
43,5,10,47
44,5,10,48
45,6,10,49
46,6,10,50
47,6,11,51
48,6,11,53
49,6,11,53
50,6,11,53
51,6,11,56
52,6,11,56
53,6,12,58
54,6,12,58
55,6,12,58
56,6,12,57
57,6,12,58
58,7,12,58
59,8,12,58
60,8,12,59
61,8,12,61
62,8,13,61
63,8,14,62
64,8,14,62
65,8,14,64
66,8,15,64
67,8,15,66
68,8,15,67
69,9,15,65
70,9,15,65
71,9,15,65
72,9,15,66
73,10,15,65
74,10,15,67
75,10,15,68
76,10,15,68
77,10,15,69
78,10,15,71
79,10,16,71
80,10,16,71
81,10,16,73
82,10,16,73
83,10,17,71
84,11,17,73
85,11,18,73
86,11,18,73
87,11,18,73
88,12,18,74
89,12,18,75
90,12,18,77
91,12,18,78
92,12,18,78
93,12,18,81
94,12,19,81
95,12,19,81
96,12,19,82
97,12,20,81
98,13,20,83
99,13,20,84
100,14,20,82
101,14,20,83
102,14,21,84
103,14,21,85
104,14,21,86
105,14,21,88
106,14,21,88
107,14,21,89
108,14,21,90
109,14,21,90
110,14,21,90
111,15,22,91
112,15,22,91
113,15,22,90
114,15,22,91
115,16,22,91
116,16,22,93
117,16,22,93
118,16,24,94
119,16,24,94
120,16,24,95
121,16,24,96
122,16,24,96
123,16,24,96
124,16,24,97
125,17,24,97
126,17,24,98
127,17,24,96
128,18,24,98
129,18,24,98
130,18,24,99
131,18,24,100
132,18,25,101
133,18,26,101
134,18,26,103
135,18,26,104
136,18,26,102
137,18,26,102
138,19,26,104
139,19,26,104
140,19,26,104
141,19,26,104
142,20,26,104
143,20,26,105
144,20,26,107
145,20,27,107
146,20,27,107
147,20,27,109
148,20,27,109
149,20,28,108
150,20,28,109
151,21,28,109
152,21,28,110
153,21,28,110
154,22,28,109
155,22,29,110
156,22,29,111
157,22,29,112
158,22,30,113
159,22,30,114
160,22,30,115
161,22,30,116
162,23,30,116
163,23,30,115
164,23,30,116
165,23,30,116
166,23,31,116
167,24,31,116
168,24,31,117
169,24,31,118
170,24,31,119
171,24,31,119
172,24,31,122
173,24,31,122
174,24,32,121
175,24,32,122
176,24,32,122
177,24,33,122
178,25,33,123
179,25,33,123
180,25,33,123
181,26,33,124
182,26,33,125
183,26,33,125
184,26,33,126
185,26,33,128
186,26,33,128
187,26,33,129
188,26,34,129
189,26,34,128
190,26,34,129
191,27,35,128
192,27,35,128
193,28,35,127
194,28,35,128
195,28,35,130
196,28,35,130
197,28,35,131
198,28,35,132
199,28,35,133
200,28,35,134
201,28,35,135
202,29,35,135
203,29,35,134
204,29,36,134
205,29,36,133
206,30,36,134
207,30,36,134
208,30,36,135
209,30,37,136
210,30,38,137
211,30,38,138
212,30,38,138
213,30,38,140
214,30,38,139
215,30,38,139
216,31,38,140
217,31,39,139
218,31,39,138
219,32,39,139
220,32,39,140
221,32,39,142
222,32,39,143
223,32,39,143
224,32,39,145
225,32,39,146
226,32,39,146
227,32,39,145
228,32,39,145
229,33,39,146
230,33,39,146
231,33,39,146
232,33,40,146
233,34,40,146
234,34,41,147
235,34,41,148
236,34,41,149
237,34,42,150
238,34,42,151
239,34,42,151
240,34,42,151
241,35,42,151
242,35,42,151
243,35,42,153
244,35,42,153
245,35,42,153
246,35,42,152
247,36,42,154
248,36,42,154
249,36,44,154
250,36,44,156
251,36,44,156
252,36,44,157
253,36,44,156
254,36,44,157
255,37,44,157
256,37,44,157
257,37,44,158
258,37,44,158
259,38,44,158
260,38,44,158
261,38,44,160
262,38,45,160
263,38,45,162
264,38,45,162
265,38,45,162
266,38,45,162
267,39,45,161
268,39,46,162
269,39,46,163
270,39,46,163
271,39,46,162
272,40,46,162
273,40,46,164
274,40,46,164
275,40,46,166
276,40,46,167
277,40,47,167
278,41,47,164
279,41,47,165
280,41,47,167
281,41,47,167
282,41,48,168
283,41,48,168
284,41,48,168
285,41,48,167
286,42,48,167
287,42,48,169
288,42,48,170
289,42,48,169
290,42,48,169
291,43,48,169
292,43,49,170
293,43,49,170
294,43,50,170
295,43,50,172
296,43,50,173
297,43,50,173
298,44,50,171
299,44,50,172
300,44,50,173
301,44,50,174
302,44,50,173
303,44,50,173
304,45,50,173
305,45,51,174
306,45,51,174
307,45,51,176
308,45,52,177
309,45,52,175
310,46,52,176
311,46,52,177
312,46,52,177
313,46,52,177
314,46,52,179
315,46,52,180
316,46,52,179
317,46,52,178
318,47,52,179
319,47,52,180
320,47,52,181
321,47,52,181
322,47,52,181
323,47,52,182
324,47,53,182
325,47,53,181
326,48,53,182
327,48,53,184
328,48,53,184
329,48,53,182
330,48,53,183
331,49,53,184
332,49,54,184
333,49,54,184
334,49,54,186
335,49,54,187
336,49,55,187
337,50,55,185
338,50,55,187
339,50,56,187
340,50,56,187
341,50,56,187
342,50,56,188
343,50,57,188
344,51,57,187
345,51,57,189
346,51,57,190
347,51,57,190
348,51,57,190
349,51,57,191
350,52,57,190
351,52,57,191
352,52,57,191
353,52,57,193
354,52,57,193
355,52,57,193
356,53,57,191
357,53,58,191
358,53,58,192
359,53,58,193
360,53,58,193
361,53,58,194
362,53,59,192
363,54,59,191
364,54,59,192
365,54,59,194
366,54,59,194
367,55,59,192
368,55,59,194
369,55,59,194
370,55,59,195
371,55,59,197
372,55,59,197
373,55,59,198
374,55,59,198
375,55,59,197
376,56,59,198
377,56,60,198
378,56,60,197
379,56,60,196
380,57,60,197
381,57,60,198
382,57,60,198
383,57,60,201
384,57,60,201
385,57,61,201
386,57,61,201
387,57,61,202
388,57,61,200
389,57,61,201
390,58,61,202
391,58,62,202
392,58,62,201
393,58,62,202
394,59,62,201
395,59,62,203
396,59,62,204
397,59,63,204
398,59,63,205
399,59,63,207
400,59,63,207
401,59,63,207
402,59,63,206
403,60,63,207
404,60,64,207
405,60,64,207
406,60,64,207
407,61,65,206
408,61,65,206
409,61,65,207
410,61,65,208
411,61,65,209
412,61,65,211
413,61,65,211
414,62,65,209
415,62,65,209
416,62,65,209
417,62,65,209
418,62,65,212
419,63,65,209
420,63,66,209
421,63,66,209
422,63,66,209
423,63,66,209
424,63,66,212
425,63,67,212
426,63,67,210
427,63,67,211
428,64,67,211
429,64,67,213
430,64,67,213
431,65,67,210
432,65,67,211
433,65,67,212
434,65,67,212
435,65,67,214
436,65,68,214
437,65,68,215
438,65,68,215
439,65,68,214
440,65,68,214
441,66,68,214
442,66,69,214
443,66,69,213
444,66,69,213
445,66,69,214
446,67,69,215
447,67,69,216
448,67,69,216
449,67,69,218
450,67,69,219
451,67,69,220
452,67,69,220
453,67,69,221
454,68,70,220
455,68,70,220
456,68,70,222
457,68,71,222
458,68,71,222
459,68,71,223
460,68,71,223
461,69,71,223
462,69,71,224
463,69,71,225
464,69,71,225
465,69,71,226
466,69,71,224
467,69,71,225
468,70,71,226
469,70,71,226
470,70,71,227
471,70,72,227
472,71,72,227
473,71,72,225
474,71,72,226
475,71,72,227
476,71,72,228
477,71,72,228
478,71,72,230
479,71,72,229
480,71,72,229
481,71,72,228
482,72,72,229
483,72,72,229
484,72,73,227
485,72,73,228
486,73,74,229
487,73,75,230
488,73,75,230
489,73,75,231
490,73,75,231
491,73,75,233
492,73,75,234
493,74,75,231
494,74,75,231
495,74,75,231
496,74,75,232
497,74,75,233
498,74,76,231
499,74,76,232
500,75,76,232
501,75,76,234
502,75,76,235
503,75,76,235
504,75,76,235
505,75,76,236
506,75,76,236
507,76,76,235
508,76,76,238
509,76,77,238
510,76,77,238
511,77,77,236
512,77,77,236
513,77,77,236
514,77,77,238
515,77,77,239
516,77,77,239
517,77,77,241
518,77,77,241
519,77,77,241
520,77,77,241
521,77,77,239
522,78,77,239
523,78,77,239
524,78,78,239
525,79,78,239
526,79,79,241
527,79,80,242
528,79,80,242
529,79,80,243
530,79,80,244
531,79,80,244
532,79,80,244
533,79,80,244
534,79,80,245
535,80,80,244
536,80,80,244
537,80,80,245
538,81,81,245
539,81,81,244
540,81,81,246
541,81,81,246
542,81,81,246
543,81,81,247
544,81,81,248
545,81,82,249
546,81,82,249
547,82,82,248
548,82,82,248
549,82,82,249
550,82,82,247
551,82,82,248
552,83,82,248
553,83,82,249
554,83,82,250
555,83,82,251
556,83,82,251
557,83,82,252
558,83,83,251
559,83,83,252
560,84,83,251
561,84,84,251
562,84,84,253
563,84,84,253
564,85,84,251
565,85,84,252
566,85,84,253
567,85,84,253
568,85,84,255
569,85,84,255
570,85,84,255
571,85,84,254
572,85,84,254
573,86,84,255
574,86,85,256
575,86,85,256
576,86,85,255
577,86,85,254
578,87,85,256
579,87,85,256
580,87,85,257
581,87,85,257
582,87,85,257
583,87,85,258
584,87,85,257
585,87,85,256
586,88,85,257
587,88,85,258
588,88,86,258
589,88,86,257
590,88,86,257
591,89,86,256
592,89,87,257
593,89,87,258
594,89,87,259
595,89,87,260
596,89,87,260
597,89,87,261
598,89,87,261
599,89,87,261
600,89,87,260
