Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,2
10,1,0,2
11,1,1,3
12,1,1,5
13,1,1,6
14,1,1,7
15,1,1,7
16,1,1,8
17,2,1,8
18,2,1,9
19,2,1,10
20,2,1,11
21,2,1,12
22,2,2,12
23,2,2,12
24,2,2,13
25,2,3,13
26,2,3,15
27,2,3,15
28,2,3,15
29,3,3,15
30,3,3,15
31,3,3,14
32,3,3,13
33,3,3,13
34,3,3,13
35,4,3,13
36,4,3,14
37,4,3,14
38,4,3,16
39,4,3,16
40,4,3,18
41,4,3,18
42,4,3,16
43,4,3,16
44,4,3,16
45,4,4,16
46,4,4,17
47,4,4,18
48,4,4,18
49,4,4,18
50,4,4,18
51,5,4,19
52,5,5,20
53,5,6,20
54,5,6,21
55,5,6,22
56,5,6,23
57,5,6,23
58,5,6,23
59,6,6,23
60,6,6,23
61,6,6,23
62,6,6,25
63,6,6,25
64,6,6,25
65,6,6,25
66,6,6,25
67,6,6,25
68,6,6,26
69,6,6,28
70,6,6,28
71,6,6,28
72,6,6,28
73,6,6,28
74,6,7,27
75,6,7,27
76,6,7,28
77,6,8,28
78,6,8,29
79,6,8,30
80,6,8,30
81,6,8,30
82,7,8,31
83,7,8,31
84,7,8,33
85,7,8,34
86,7,8,35
87,7,8,36
88,7,8,37
89,7,8,38
90,7,8,38
91,7,9,40
92,7,10,40
93,7,10,41
94,7,10,41
95,7,11,41
96,7,11,42
97,7,11,42
98,7,11,42
99,7,11,42
100,8,11,42
101,8,11,42
102,8,11,42
103,9,11,43
104,9,11,43
105,9,11,44
106,9,11,45
107,9,12,46
108,9,12,47
109,9,12,48
110,9,12,49
111,9,12,50
112,9,12,50
113,9,12,50
114,9,12,50
115,9,12,49
116,9,12,49
117,10,12,48
118,10,12,49
119,10,12,49
120,10,12,51
121,10,12,51
122,10,12,51
123,10,12,52
124,10,13,53
125,10,13,53
126,10,13,55
127,10,13,55
128,10,13,56
129,10,13,57
130,10,13,55
131,10,13,55
132,10,13,55
133,10,13,56
134,10,13,58
135,10,13,58
136,10,13,59
137,10,14,59
138,10,14,60
139,10,15,60
140,10,15,61
141,10,15,62
142,10,16,62
143,10,16,62
144,10,16,63
145,11,16,64
146,11,16,64
147,11,16,64
148,11,16,66
149,11,16,66
150,11,16,68
151,11,16,68
152,11,16,69
153,11,16,70
154,11,17,70
155,11,17,70
156,11,17,71
157,11,17,72
158,11,17,72
159,11,17,71
160,11,17,71
161,11,17,71
162,11,17,72
163,11,17,72
164,11,17,73
165,11,17,73
166,11,17,73
167,11,17,74
168,11,17,75
169,11,17,75
170,11,17,76
171,11,18,77
172,11,18,77
173,11,18,78
174,11,19,79
175,11,19,79
176,11,19,80
177,11,19,81
178,11,19,81
179,11,19,82
180,11,19,82
181,11,19,82
182,11,20,83
183,11,20,83
184,11,20,84
185,11,20,84
186,11,20,86
187,11,20,86
188,11,20,87
189,11,20,87
190,11,20,89
191,11,20,89
192,11,20,89
193,11,20,90
194,11,21,91
195,11,21,91
196,11,21,93
197,11,21,93
198,11,21,93
199,11,21,94
200,11,21,95
201,11,21,95
202,11,21,95
203,11,21,97
204,11,21,97
205,11,21,98
206,11,21,99
207,11,22,99
208,11,22,99
209,11,22,99
210,11,22,101
211,11,23,101
212,11,23,101
213,11,23,103
214,11,23,103
215,11,23,103
216,11,23,104
217,11,23,105
218,11,23,105
219,12,23,105
220,13,23,105
221,13,23,105
222,13,23,106
223,13,23,106
224,13,23,107
225,13,24,108
226,13,24,108
227,13,24,108
228,13,24,109
229,13,24,110
230,13,24,111
231,13,24,110
