Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,1
1,0,0,6
2,0,1,9
3,0,2,12
4,0,3,12
5,0,3,14
6,0,3,16
7,0,4,17
8,2,4,19
9,2,4,24
10,2,5,25
11,2,5,30
12,2,6,31
13,2,7,34
14,2,7,35
15,2,7,37
16,2,8,38
17,2,8,41
18,2,8,45
19,2,8,45
20,3,8,45
21,3,9,46
22,4,10,46
23,4,10,49
24,4,11,51
25,4,11,52
26,4,11,55
27,4,11,58
28,4,11,59
29,4,12,61
30,4,12,63
31,4,12,65
32,5,13,64
33,5,14,65
34,5,14,65
35,6,14,67
36,6,14,67
37,6,14,70
38,6,15,73
39,6,16,73
40,6,16,75
41,6,16,79
42,6,16,80
43,6,16,80
44,6,16,82
45,6,16,83
46,7,17,84
47,7,18,85
48,7,18,86
49,8,19,87
50,8,19,88
51,8,19,91
52,8,19,92
53,8,19,94
54,8,19,97
55,8,19,99
56,8,20,100
57,8,21,101
58,9,21,101
59,9,22,102
60,9,22,102
61,9,22,103
62,9,22,105
63,10,23,105
64,10,23,109
65,10,23,111
66,10,23,112
67,10,23,116
68,10,24,116
69,10,25,117
70,10,25,117
71,10,25,118
72,11,25,120
73,11,26,121
74,11,26,122
75,12,26,123
76,12,26,124
77,12,26,125
78,12,26,129
79,12,27,130
80,12,28,130
81,12,28,132
82,12,28,133
83,13,29,132
84,13,29,134
85,13,29,137
86,13,29,137
87,14,29,137
88,14,30,139
89,14,30,140
90,14,30,141
91,14,30,144
92,14,30,145
93,14,30,147
94,14,30,147
95,14,31,149
96,15,32,149
97,15,33,150
98,15,33,149
99,16,33,150
100,16,33,151
101,16,33,153
102,16,33,155
103,16,33,157
104,16,33,158
105,16,34,159
106,16,34,161
107,16,35,161
108,16,35,162
109,16,35,162
110,16,35,164
111,17,35,164
112,17,35,165
113,18,35,167
114,18,36,168
115,18,37,169
116,18,38,171
117,18,38,172
118,18,38,173
119,18,38,175
120,18,38,176
121,18,39,178
122,19,39,177
123,19,39,178
124,20,39,178
125,20,40,179
126,20,40,180
127,20,40,181
128,20,40,182
129,20,40,184
130,20,40,187
131,20,40,189
132,20,40,190
133,21,41,190
134,21,41,189
135,21,43,190
136,21,43,191
137,21,43,191
138,22,43,193
139,22,43,194
140,22,44,196
141,22,44,197
142,22,44,198
143,22,44,200
144,22,45,200
145,23,45,201
146,23,45,201
147,23,45,204
148,23,45,206
149,23,45,207
150,24,46,204
151,24,46,205
152,24,46,207
153,24,47,210
154,24,47,210
155,24,47,211
156,25,47,210
157,25,47,213
158,25,48,213
159,25,48,216
160,25,48,216
161,26,48,214
162,26,48,216
163,26,49,216
164,26,49,218
165,26,49,221
