Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,0
1,0,0,5
2,0,1,5
3,0,1,8
4,0,2,8
5,0,2,12
6,0,3,12
7,1,3,15
8,2,4,18
9,2,4,18
10,2,4,21
11,2,5,24
12,2,5,25
13,2,5,29
14,2,6,30
15,2,6,34
16,2,7,36
17,2,7,37
18,3,8,37
19,3,8,37
20,4,8,39
21,4,9,41
22,4,9,42
23,4,9,45
24,4,10,47
25,4,10,49
26,4,10,52
27,4,10,55
28,4,12,57
29,4,12,59
30,4,12,59
31,5,13,59
32,5,13,60
33,6,13,60
34,6,13,65
35,6,14,67
36,6,15,69
37,6,15,72
38,6,15,72
39,6,15,76
40,6,16,76
41,6,16,78
42,6,16,78
43,6,16,77
44,7,16,77
45,8,16,80
46,8,17,83
47,8,18,84
48,8,18,84
49,8,19,87
50,8,19,90
51,8,19,91
52,8,19,91
53,8,19,96
54,8,20,96
55,8,20,98
56,9,21,97
57,9,21,97
58,10,21,99
59,10,22,100
60,10,22,102
61,10,22,104
62,10,22,106
63,10,23,108
64,10,23,110
65,10,23,111
66,10,24,113
67,10,24,113
68,10,24,114
69,11,24,114
70,11,24,115
71,12,25,117
72,12,26,120
73,12,26,120
74,12,26,124
75,12,27,124
76,12,27,126
77,12,27,127
78,12,27,128
79,12,27,131
80,12,27,131
81,13,29,131
82,13,29,131
83,14,29,132
84,14,29,134
85,14,29,136
86,14,30,137
87,14,30,139
88,14,30,141
89,14,31,142
90,14,31,144
91,14,31,146
92,14,31,147
93,15,32,145
94,15,32,146
95,15,32,146
96,16,32,151
97,16,33,151
98,16,34,153
99,16,34,156
100,16,34,156
101,16,34,158
102,16,35,159
103,16,35,161
104,16,35,162
105,17,35,161
106,17,36,161
107,18,36,162
108,18,36,163
109,18,36,167
110,18,37,167
111,18,37,170
112,18,37,172
113,18,38,173
114,18,38,176
115,18,38,176
116,18,38,177
117,18,38,178
118,19,38,178
119,20,39,177
120,20,40,180
121,20,40,182
122,20,40,183
123,20,41,185
124,20,41,185
125,20,41,186
126,20,41,188
127,20,42,189
128,20,42,190
129,20,42,190
130,21,42,188
131,22,43,189
132,22,43,191
133,22,43,193
134,22,43,194
135,22,43,194
136,22,43,197
137,22,44,199
138,22,44,200
139,22,44,200
140,22,44,202
141,22,45,203
142,23,45,200
143,23,45,202
144,24,45,204
145,24,45,205
146,24,45,206
147,24,46,209
148,24,47,210
149,24,47,211
150,24,47,212
151,24,48,215
152,24,48,215
153,24,48,214
154,25,48,214
155,25,48,216
156,25,49,216
157,26,49,218
158,26,49,218
159,26,49,221
160,26,49,223
161,26,51,223
162,26,51,224
