Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,2
5,0,0,4
6,2,1,6
7,2,1,6
8,2,2,8
9,2,3,12
10,2,3,14
11,2,4,17
12,2,4,18
13,2,5,21
14,2,5,24
15,2,5,25
16,2,5,27
17,2,5,27
18,2,5,27
19,2,5,27
20,3,5,25
21,4,5,25
22,4,6,26
23,4,6,27
24,4,6,30
25,4,6,31
26,4,7,33
27,4,8,35
28,4,8,37
29,4,8,39
30,4,9,40
31,4,9,41
32,4,9,41
33,4,9,40
34,5,9,39
35,6,9,38
36,6,9,40
37,6,10,41
38,6,10,43
39,6,11,45
40,6,11,46
41,6,11,49
42,6,11,49
43,6,11,53
44,6,12,53
45,6,12,54
46,6,12,54
47,7,12,53
48,7,12,52
49,7,12,52
50,7,12,52
51,8,12,52
52,8,12,53
53,8,12,55
54,8,13,57
55,8,13,59
56,8,13,61
57,8,14,63
58,8,14,63
59,8,14,63
60,8,14,63
61,9,14,64
62,9,15,64
63,9,15,66
64,9,15,66
65,9,16,65
66,10,16,65
67,10,16,67
68,10,16,68
69,10,17,70
70,10,17,71
71,10,17,72
72,10,17,73
73,11,17,72
74,11,17,72
75,11,17,74
76,11,17,75
77,11,17,75
78,11,17,75
79,11,17,75
80,12,18,75
81,12,18,76
82,12,18,78
83,12,18,78
84,12,18,79
85,12,18,80
86,12,18,80
87,12,18,80
88,13,18,80
89,13,18,83
90,13,21,83
91,13,21,84
92,13,21,87
93,13,21,87
94,13,21,84
95,14,21,84
96,14,21,85
97,14,21,87
98,14,22,89
99,14,22,89
100,14,22,91
101,14,22,91
102,15,22,90
103,15,22,90
104,15,22,90
105,15,22,92
106,15,22,93
107,15,22,93
108,16,23,91
109,16,23,91
110,16,23,93
111,16,23,94
112,16,23,95
113,16,23,96
114,16,23,97
115,16,23,97
116,16,24,97
117,17,24,97
118,17,24,99
119,17,24,100
120,17,24,100
121,18,24,98
122,18,24,99
123,18,25,99
124,18,25,101
125,18,26,102
126,18,26,103
127,18,26,105
128,18,27,105
129,18,27,106
130,18,27,107
131,18,27,105
132,19,27,106
133,19,27,106
134,19,27,105
135,19,27,106
136,20,27,106
137,20,27,107
138,20,27,109
139,20,27,110
140,20,27,111
141,20,28,113
142,20,29,114
143,20,29,115
144,20,29,114
145,21,29,114
146,21,29,114
147,21,29,115
148,21,29,115
149,22,29,115
150,22,29,116
151,22,29,116
152,22,29,118
153,22,30,119
154,22,31,120
155,22,31,121
156,22,31,121
157,22,31,122
158,22,31,121
159,22,31,121
160,23,31,121
161,23,32,121
162,23,32,121
163,24,32,121
164,24,32,121
165,24,33,123
166,24,33,125
167,24,33,125
168,24,33,129
169,24,33,129
170,24,33,129
171,24,33,131
172,25,33,130
173,25,33,130
174,25,33,130
175,25,33,130
176,25,33,131
177,25,33,131
178,26,34,131
179,26,34,132
180,26,34,133
181,26,35,134
182,26,36,135
183,26,36,136
184,26,36,136
185,26,36,136
186,26,36,137
187,27,36,136
188,27,36,137
189,27,36,138
190,27,36,138
191,27,36,138
192,28,36,138
193,28,36,138
194,28,36,139
195,28,36,141
196,28,37,142
197,28,37,143
198,28,37,144
199,28,37,144
200,28,37,145
201,28,37,145
202,29,37,144
203,29,37,144
204,29,37,145
205,29,37,145
206,30,37,145
207,30,38,145
208,30,39,146
209,30,39,147
210,30,40,149
211,30,40,149
212,30,40,151
213,30,40,151
214,30,40,151
215,31,40,152
216,31,40,152
217,31,40,152
218,31,40,153
219,31,40,154
220,32,40,153
221,32,41,153
222,32,41,154
223,32,41,155
224,32,42,157
225,32,42,157
226,32,42,159
227,32,42,158
228,33,42,158
229,33,43,159
230,33,43,159
231,33,43,159
