Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,0
1,0,0,2
2,2,0,2
3,2,0,4
4,2,3,4
5,2,3,12
6,2,3,12
7,2,3,12
8,2,4,17
9,2,4,21
10,2,4,25
11,2,6,29
12,2,6,30
13,2,7,32
14,3,7,30
15,4,7,30
16,4,7,31
17,4,7,35
18,4,8,40
19,4,9,42
20,4,10,47
21,4,10,48
22,4,11,49
23,4,11,54
24,4,11,57
25,4,12,57
26,4,12,58
27,5,12,58
28,6,13,59
29,6,13,61
30,6,13,67
31,6,14,69
32,6,15,73
33,6,15,75
34,6,16,77
35,6,17,82
36,6,17,84
37,6,18,84
38,6,18,86
39,6,18,87
40,8,18,85
41,8,18,87
42,8,19,88
43,8,19,90
44,8,19,95
45,8,20,99
46,8,21,100
47,8,22,103
48,8,22,108
49,8,23,108
50,8,23,110
51,8,23,111
52,9,23,110
53,9,23,110
54,10,23,112
55,10,23,112
56,10,24,114
57,10,25,119
58,10,25,120
59,10,26,122
60,10,26,124
61,10,26,128
62,10,27,131
63,10,27,131
64,10,28,133
65,11,28,133
66,12,28,132
67,12,28,134
68,12,29,134
69,12,29,138
70,12,29,142
71,12,31,142
72,12,31,148
73,12,31,150
74,12,32,151
75,12,32,154
76,12,33,156
77,12,33,156
78,12,33,156
79,14,33,156
80,14,33,157
81,14,33,159
82,14,33,160
83,14,33,164
84,14,35,167
85,14,36,169
86,14,36,171
87,14,36,174
88,14,37,174
89,14,37,176
90,14,37,176
91,15,37,176
92,16,37,176
93,16,37,177
94,16,37,179
95,16,37,184
96,16,40,186
97,16,40,189
98,16,40,192
99,16,40,192
100,16,41,192
101,16,41,194
102,16,41,196
103,16,41,195
104,18,41,195
105,18,41,195
106,18,41,196
107,18,41,199
108,18,42,204
109,18,44,205
110,18,44,207
111,18,44,209
112,18,44,210
113,18,45,210
114,18,45,211
115,18,45,212
116,19,45,213
117,20,45,213
118,20,46,215
119,20,47,217
120,20,47,219
121,20,47,222
122,20,47,223
123,20,48,223
124,20,48,227
125,20,49,228
126,20,49,230
127,20,49,231
128,20,49,232
129,21,49,229
130,22,49,231
131,22,49,233
132,22,51,235
133,22,51,236
134,22,51,239
135,22,52,242
136,22,52,243
137,22,52,243
138,22,53,246
139,22,53,249
140,22,53,250
141,22,53,250
142,23,53,250
143,23,53,251
144,24,54,252
145,24,54,253
146,24,54,255
147,24,55,257
148,24,56,259
149,24,56,261
150,24,56,262
151,24,56,264
152,24,56,266
153,24,56,268
154,24,57,266
155,25,57,267
156,25,57,267
157,26,58,267
158,26,58,268
159,26,58,269
160,26,59,274
161,26,59,275
162,26,60,278
163,26,60,279
164,26,60,280
165,26,60,283
166,26,61,284
167,26,61,284
168,27,61,285
169,27,61,283
170,28,61,284
171,28,61,285
172,28,62,286
173,28,62,289
174,28,62,292
175,28,63,293
176,28,64,294
177,28,64,296
178,28,64,299
179,28,65,298
180,29,65,300
181,29,65,298
182,30,65,299
183,30,65,301
184,30,65,301
185,30,65,302
186,30,65,303
187,30,65,307
188,30,66,309
189,30,67,311
190,30,68,311
191,30,68,312
192,30,68,314
193,30,68,313
194,31,68,313
195,32,68,313
196,32,68,313
197,32,69,317
198,32,69,318
199,32,69,319
200,32,69,321
201,32,69,322
202,32,71,326
203,32,71,327
204,32,71,328
205,32,72,329
206,32,72,330
207,33,72,328
208,33,72,330
209,34,72,330
210,34,72,333
211,34,72,333
212,34,72,334
213,34,72,336
214,34,72,338
215,34,74,341
216,34,74,341
217,34,75,342
218,34,75,344
219,34,75,343
220,36,75,341
221,36,75,342
222,36,75,343
223,36,76,344
224,36,76,346
225,36,76,347
226,36,76,350
227,36,77,351
228,36,77,352
229,36,77,354
230,36,77,355
231,36,77,356
232,36,77,356
233,36,77,357
234,37,78,356
235,38,79,359
236,38,79,361
237,38,80,362
238,38,80,362
239,38,80,364
240,38,80,366
241,38,80,366
242,38,80,369
243,38,81,370
244,38,81,371
245,38,81,371
246,38,81,371
247,39,81,372
248,40,81,373
249,40,82,374
250,40,83,376
251,40,83,376
252,40,84,377
253,40,84,379
254,40,84,382
255,40,84,384
256,40,84,384
257,40,85,385
258,40,85,386
259,40,85,386
260,41,85,386
261,42,85,387
262,42,85,388
263,42,86,389
264,42,86,389
265,42,86,390
266,42,86,393
267,42,87,395
268,42,88,396
269,42,88,398
270,42,88,400
271,42,88,402
272,42,88,402
273,43,88,399
274,44,89,399
275,44,89,400
276,44,89,405
277,44,90,405
278,44,90,407
279,44,91,408
280,44,91,409
281,44,91,411
282,44,91,412
283,44,91,413
284,44,91,413
285,45,91,413
286,45,91,414
287,46,91,415
288,46,91,416
289,46,93,418
290,46,94,418
291,46,94,418
292,46,94,421
293,46,94,422
294,46,94,425
295,46,94,427
296,46,94,427
297,46,94,427
298,46,94,427
299,47,94,427
300,48,94,428
301,48,95,429
302,48,96,429
303,48,96,429
304,48,96,429
305,48,96,430
306,48,96,433
307,48,97,437
308,48,98,439
309,48,98,442
310,48,99,442
311,48,99,442
312,49,99,444
313,49,99,442
314,50,99,443
315,50,99,444
316,50,99,444
317,50,99,447
318,50,99,447
319,50,100,448
320,50,100,451
321,50,100,452
322,50,101,453
323,50,101,454
324,50,101,454
325,50,101,453
326,50,101,454
327,51,102,454
328,52,102,455
329,52,102,457
330,52,102,458
331,52,103,459
332,52,103,462
333,52,103,462
334,52,104,463
335,52,104,464
336,52,104,465
337,52,104,466
338,52,104,468
339,52,104,468
340,52,104,466
341,53,104,466
342,53,104,466
343,54,105,468
344,54,105,470
345,54,106,470
346,54,106,471
347,54,106,472
348,54,106,474
349,54,107,475
350,54,107,479
351,54,107,480
352,54,107,479
353,54,107,479
354,54,107,479
355,55,107,478
356,56,108,480
357,56,108,481
358,56,109,483
359,56,109,485
360,56,110,486
361,56,110,486
362,56,110,487
363,56,110,489
364,56,110,491
365,56,111,492
366,56,111,492
367,56,112,493
368,57,113,492
369,57,113,493
370,58,114,494
371,58,115,496
372,58,118,498
373,58,118,498
374,58,118,498
375,58,118,498
376,58,118,499
377,58,118,500
378,58,118,500
379,58,118,499
380,59,118,497
381,59,121,495
382,60,122,495
383,60,124,497
384,60,125,500
385,60,126,500
386,60,126,500
387,60,126,500
388,60,126,500
389,60,126,500
390,60,126,500
391,60,126,500
392,60,126,498
393,61,129,497
394,61,129,495
395,62,131,497
396,62,133,500
397,62,134,500
398,62,134,500
399,62,134,500
400,62,134,500
401,62,134,500
402,62,134,500
403,62,134,500
404,62,134,500
405,63,135,497
406,63,137,495
407,64,139,496
408,64,139,499
409,64,140,499
410,64,141,500
411,64,141,500
412,64,141,500
413,64,141,500
414,64,141,500
415,64,141,500
416,64,141,500
417,64,141,499
418,65,144,496
419,65,144,497
420,66,147,498
421,66,148,499
422,66,149,500
423,66,149,500
424,66,149,500
425,66,149,500
426,66,149,500
427,66,149,500
428,66,149,500
429,66,149,499
430,67,151,497
431,67,152,496
432,68,154,497
433,68,156,499
434,68,157,500
435,68,157,500
436,68,157,500
437,68,157,500
438,68,157,500
439,68,157,500
440,68,157,500
441,68,157,500
442,68,157,497
443,69,160,496
444,70,160,497
445,70,161,498
446,70,162,499
447,70,163,499
448,70,164,500
449,70,164,500
450,70,164,500
451,70,164,500
452,70,164,500
453,70,164,500
454,70,164,499
455,71,166,495
456,71,166,495
457,72,169,495
458,72,171,499
459,72,172,500
460,72,172,500
461,72,172,500
462,72,172,500
463,72,172,500
464,72,172,500
465,72,172,500
466,72,172,500
467,73,172,497
468,73,175,497
469,74,176,497
470,74,177,498
471,74,179,499
472,74,179,500
473,74,179,500
474,74,179,500
475,74,179,500
476,74,179,500
477,74,179,500
478,74,179,500
479,74,179,499
480,75,182,497
481,75,182,497
482,75,184,499
483,76,185,499
484,76,186,500
485,76,186,500
486,76,186,500
487,76,186,500
488,76,186,500
489,76,186,500
490,76,186,500
491,76,186,500
492,77,187,497
493,77,189,497
494,78,191,496
495,78,192,498
496,78,194,500
497,78,194,500
498,78,194,500
499,78,194,500
500,78,194,500
501,78,194,500
502,78,194,500
503,78,194,500
504,78,194,497
505,79,197,497
506,80,198,496
507,80,199,498
508,80,202,498
509,80,202,499
510,80,202,500
511,80,202,500
512,80,202,500
513,80,202,500
514,80,202,500
515,80,202,500
516,80,202,500
517,81,203,496
518,81,205,496
519,82,207,497
520,82,209,498
521,82,210,500
522,82,210,500
523,82,210,500
524,82,210,500
525,82,210,500
526,82,210,500
527,82,210,500
528,82,210,500
529,82,210,497
530,83,213,496
531,84,214,495
532,84,215,496
533,84,218,499
534,84,218,499
535,84,218,500
536,84,218,500
537,84,218,500
538,84,218,500
539,84,218,500
540,84,218,500
541,84,218,500
542,85,221,496
543,85,221,496
