Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,0
1,0,0,1
2,1,0,1
3,1,0,1
4,1,0,1
5,2,0,2
6,2,1,7
7,2,1,7
8,2,2,8
9,2,3,9
10,2,3,13
11,2,3,14
12,2,3,15
13,2,4,17
14,2,4,18
15,2,4,18
16,2,4,17
17,3,4,15
18,4,4,14
19,4,4,14
20,4,4,15
21,4,4,18
22,4,4,20
23,4,5,23
24,4,6,26
25,4,7,29
26,4,7,30
27,4,7,32
28,4,8,36
29,4,8,36
30,4,8,35
31,4,8,33
32,4,8,33
33,5,8,32
34,5,8,31
35,6,8,32
36,6,8,33
37,6,8,37
38,6,9,39
39,6,9,40
40,6,10,41
41,6,10,45
42,6,10,46
43,6,11,49
44,6,11,50
45,6,11,50
46,6,11,50
47,7,11,48
48,7,11,47
49,7,11,46
50,8,11,46
51,8,12,51
52,8,12,53
53,8,12,53
54,8,13,57
55,8,13,59
56,8,14,60
57,8,14,61
58,8,15,62
59,8,15,63
60,9,15,64
61,9,15,63
62,9,15,63
63,10,15,62
64,10,15,62
65,10,15,62
66,10,16,65
67,10,16,68
68,10,16,69
69,10,16,71
70,10,16,71
71,10,17,71
72,10,17,72
73,11,17,72
74,11,17,73
75,11,17,73
76,11,17,72
77,12,17,72
78,12,17,74
79,12,19,75
80,12,19,78
81,12,19,80
82,12,20,80
83,12,20,84
84,12,20,85
85,12,20,85
86,12,20,83
87,13,20,83
88,13,20,82
89,13,20,81
90,13,20,83
91,14,21,83
92,14,21,85
93,14,21,87
94,14,21,89
95,14,21,90
96,14,22,90
97,14,22,93
98,14,22,94
99,14,22,94
100,14,22,93
101,15,22,94
102,15,22,94
103,15,22,94
104,16,22,94
105,16,22,95
106,16,24,98
107,16,24,98
108,16,24,100
109,16,25,101
110,16,25,104
111,16,25,105
112,16,25,106
113,16,25,107
114,16,25,106
115,16,25,105
116,17,25,103
117,17,25,102
118,18,25,102
119,18,26,106
120,18,26,106
121,18,27,107
122,18,27,109
123,18,27,111
124,18,27,113
125,18,28,113
126,18,28,115
127,18,28,117
128,18,28,119
129,18,28,117
130,18,28,116
131,19,28,114
132,19,28,113
133,20,28,114
134,20,29,116
135,20,29,117
136,20,29,119
137,20,29,121
138,20,29,122
139,20,30,122
140,20,30,125
141,20,31,125
142,20,31,128
143,20,31,129
144,20,31,128
145,20,31,127
146,20,31,126
147,20,31,125
148,22,31,124
149,22,31,126
150,22,32,128
151,22,32,129
152,22,32,131
153,22,33,131
154,22,33,134
155,22,33,135
156,22,33,138
157,22,34,138
158,22,34,141
159,22,34,143
160,22,34,141
161,22,34,141
162,24,34,138
163,24,34,138
164,24,35,138
165,24,35,140
166,24,35,142
167,24,35,144
168,24,36,145
169,24,36,146
170,24,36,149
171,24,37,150
172,24,37,152
173,24,37,152
174,24,38,153
175,25,38,153
176,25,38,153
177,26,38,151
178,26,38,150
179,26,38,150
180,26,38,151
181,26,38,154
182,26,38,155
183,26,38,156
184,26,38,157
185,26,39,160
186,26,39,160
187,26,39,161
188,26,39,159
189,27,39,159
190,28,40,157
191,28,40,158
192,28,40,159
193,28,40,159
194,28,40,161
195,28,40,165
196,28,41,165
197,28,42,166
198,28,42,170
199,28,42,170
200,28,42,171
201,28,42,170
202,28,42,168
203,29,42,168
204,30,43,168
205,30,43,168
206,30,43,170
207,30,44,172
208,30,44,173
209,30,44,176
210,30,44,176
211,30,44,177
212,30,45,179
213,30,45,180
214,30,45,180
215,30,45,181
216,30,45,181
217,30,45,181
218,31,45,178
219,31,45,178
220,32,45,177
221,32,45,177
222,32,45,179
223,32,45,182
224,32,45,183
225,32,47,183
226,32,47,184
227,32,47,187
228,32,47,188
229,32,47,188
230,32,47,188
231,32,47,188
232,33,47,187
233,33,47,187
234,33,47,186
235,33,48,185
236,34,48,185
