Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,1
1,0,0,1
2,1,0,2
3,1,0,3
4,1,0,7
5,1,3,11
6,1,3,13
7,1,3,13
8,1,3,15
9,1,3,19
10,2,4,21
11,2,4,24
12,2,5,25
13,2,6,25
14,2,6,27
15,3,6,28
16,3,6,29
17,3,7,32
18,3,7,35
19,3,8,36
20,3,8,39
21,3,8,41
22,3,8,41
23,4,9,42
24,4,9,43
25,4,9,44
26,4,9,46
27,5,10,47
28,5,10,50
29,5,11,52
30,5,12,53
31,5,12,58
32,5,12,59
33,5,13,63
34,5,13,63
35,6,13,64
36,6,13,65
37,6,14,67
38,6,14,68
39,6,15,70
40,7,15,72
41,7,15,73
42,7,16,75
43,7,17,78
44,7,17,82
45,7,17,83
46,7,18,85
47,7,18,86
48,7,18,86
49,8,18,86
50,8,19,88
51,8,19,88
52,8,19,90
53,9,19,91
54,9,19,93
55,9,20,96
56,9,21,98
57,9,21,100
58,9,21,102
59,9,22,103
60,9,22,102
61,10,22,105
62,10,22,106
63,10,23,107
64,10,23,108
65,11,23,110
66,11,23,110
67,11,24,111
68,11,25,112
69,11,25,116
70,11,25,117
71,11,26,120
72,11,26,120
73,11,26,121
74,12,26,121
75,12,26,122
76,12,27,123
77,12,27,124
78,13,27,125
79,13,27,125
80,13,27,128
81,13,27,129
82,13,28,132
83,13,29,135
84,13,29,136
85,13,30,136
86,13,30,136
87,14,30,138
88,14,30,139
89,14,30,140
90,14,30,139
91,15,30,142
92,15,31,142
93,15,31,143
94,15,31,147
95,15,32,148
96,15,33,149
97,15,33,150
98,15,33,152
99,15,33,152
100,16,33,152
101,16,33,153
102,16,33,154
103,17,33,155
104,17,33,156
105,17,34,157
106,17,35,158
107,17,35,161
108,17,35,163
109,17,36,164
110,17,36,165
111,17,36,165
112,17,36,166
113,18,37,167
114,18,37,168
115,18,37,168
116,18,37,168
117,19,38,170
118,19,38,171
119,19,38,173
120,19,38,174
121,19,39,175
122,19,39,178
123,19,39,179
124,19,40,179
125,20,40,178
126,20,40,181
127,20,40,182
128,20,40,183
129,20,40,182
130,20,40,184
131,20,40,185
132,21,41,186
133,21,41,186
134,21,41,188
135,21,42,192
136,21,42,190
137,21,42,190
138,22,42,192
139,22,43,194
140,22,44,194
141,22,44,196
142,22,44,197
143,22,44,197
144,22,44,198
145,23,44,199
146,23,45,200
147,23,45,202
148,23,45,203
149,23,45,204
150,23,45,205
151,24,46,205
152,24,46,205
153,24,46,207
154,24,47,210
155,24,47,211
156,24,47,212
157,24,47,213
158,25,47,213
159,25,48,214
160,25,49,216
161,25,49,218
162,25,49,218
163,25,49,219
164,25,49,220
165,26,50,220
166,26,50,222
167,26,50,224
168,26,50,226
169,26,50,226
170,26,51,226
171,27,51,227
172,27,52,228
173,27,52,228
174,27,52,229
175,27,52,231
176,27,52,231
177,28,52,231
178,28,52,232
179,28,52,233
180,28,52,234
181,28,53,236
182,28,53,236
183,28,53,236
184,29,53,236
185,29,53,239
186,29,55,239
187,29,55,240
188,29,55,241
189,29,55,243
190,30,55,243
191,30,55,245
192,30,55,247
193,30,56,248
194,30,56,248
195,30,56,250
