Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,0
1,0,0,2
2,0,0,2
3,0,0,3
4,0,0,4
5,0,0,4
6,0,1,6
7,0,1,7
8,1,1,6
9,1,1,7
10,1,1,7
11,1,2,8
12,1,2,9
13,2,2,9
14,2,2,11
15,2,3,12
16,2,3,13
17,2,3,14
18,2,3,14
19,2,3,15
20,2,3,15
21,2,3,16
22,3,3,17
23,3,4,19
24,3,4,19
25,3,5,19
26,4,5,19
27,4,5,20
28,4,5,21
29,4,5,23
30,4,6,24
31,4,6,25
32,4,6,26
33,4,6,26
34,4,6,25
35,4,6,25
36,5,6,25
37,5,6,25
38,5,6,25
39,5,6,25
40,6,7,27
41,6,7,28
42,6,7,29
43,6,7,30
44,6,8,32
45,6,8,33
46,6,8,34
47,6,8,35
48,6,9,35
49,6,9,35
50,7,9,36
51,7,9,37
52,7,9,37
53,7,9,38
54,7,9,38
55,8,10,39
56,8,10,40
57,8,10,41
58,8,10,42
59,8,10,43
60,8,10,43
61,8,10,43
62,8,10,43
63,8,10,44
64,9,10,46
65,9,11,46
66,9,12,46
67,9,12,46
68,10,13,47
69,10,13,48
70,10,13,49
71,10,13,50
72,10,13,51
73,10,13,52
74,10,14,53
75,10,14,54
76,10,14,53
77,10,14,54
78,11,14,53
79,11,14,53
80,11,14,54
81,11,14,54
82,12,14,55
83,12,14,55
84,12,15,57
85,12,15,58
86,12,15,59
87,12,16,61
88,12,16,62
89,12,16,62
90,12,16,62
91,13,16,62
92,13,16,63
93,13,17,64
94,13,17,64
95,13,17,64
96,14,17,65
97,14,17,65
98,14,17,67
99,14,18,67
100,14,18,69
101,14,18,70
102,14,18,70
103,14,19,70
104,15,19,70
105,15,19,70
106,15,19,71
107,15,19,71
108,15,19,70
109,16,19,70
110,16,19,71
111,16,19,72
112,16,19,73
113,16,19,74
114,16,20,76
115,16,20,76
116,16,20,76
117,16,21,76
118,17,21,77
119,17,21,77
120,17,21,77
121,18,21,76
122,18,21,76
123,18,21,77
124,18,22,78
125,18,22,80
126,18,22,80
127,18,22,82
128,18,23,82
129,18,23,82
130,18,23,82
131,19,23,82
132,19,23,82
133,19,23,82
134,20,24,82
135,20,24,84
136,20,24,84
137,20,24,86
138,20,24,86
139,20,24,87
140,20,24,88
141,20,25,89
142,20,25,90
143,20,25,88
144,20,25,90
145,21,25,89
146,21,25,89
147,22,26,89
148,22,26,90
149,22,26,91
150,22,26,92
151,22,26,93
152,22,26,93
153,22,26,95
154,22,26,95
155,22,27,96
156,22,27,97
157,22,27,96
158,22,27,96
159,23,27,96
160,23,28,97
161,23,28,97
162,24,28,97
163,24,28,98
164,24,28,98
165,24,28,99
166,24,28,100
167,24,28,101
168,24,28,102
169,24,29,102
170,24,29,103
171,24,29,103
172,24,29,102
173,25,29,102
174,25,30,103
175,25,30,103
176,26,30,104
177,26,30,104
178,26,30,104
179,26,30,105
180,26,30,106
181,26,30,107
182,26,30,108
183,26,30,108
184,26,30,108
185,26,30,108
186,26,30,108
187,27,30,109
188,27,30,108
189,27,30,109
190,28,30,109
191,28,31,110
192,28,31,111
193,28,32,112
194,28,33,113
195,28,33,115
196,28,33,115
197,28,33,115
198,28,33,115
199,28,33,115
200,28,33,116
201,29,34,114
202,29,34,115
203,29,34,115
204,29,34,115
205,30,34,116
206,30,34,116
207,30,34,117
208,30,34,118
209,30,34,118
210,30,34,118
211,30,34,120
212,30,34,120
213,30,34,119
214,31,34,120
215,31,34,120
216,31,34,120
217,31,34,120
218,32,35,120
219,32,35,121
220,32,35,121
221,32,35,122
222,32,35,123
223,32,36,124
224,32,36,125
225,32,36,125
226,32,36,125
227,32,36,125
228,33,36,124
229,33,36,125
230,33,37,124
231,33,37,125
232,34,37,125
233,34,37,125
234,34,37,127
235,34,37,127
236,34,37,128
237,34,37,129
238,34,38,129
239,34,38,130
240,34,38,129
241,34,38,129
242,35,38,129
243,35,38,129
244,35,38,129
245,35,38,129
246,36,39,130
247,36,39,131
248,36,39,132
249,36,39,133
250,36,39,133
251,36,39,135
252,36,39,135
253,36,39,135
254,36,39,134
255,37,39,134
256,37,39,135
257,37,39,133
258,38,39,133
259,38,39,134
260,38,40,135
261,38,41,137
262,38,42,137
263,38,42,138
264,38,42,138
265,38,42,138
266,38,42,138
267,38,42,138
268,39,42,139
269,39,42,139
270,39,42,139
271,39,43,139
272,40,43,140
273,40,43,140
274,40,43,142
275,40,44,142
276,40,44,143
277,40,44,144
278,40,44,145
279,40,44,145
280,40,44,144
281,41,44,144
282,41,44,146
283,41,44,145
284,41,44,144
285,42,44,145
286,42,44,145
287,42,44,145
288,42,44,147
289,42,45,147
290,42,46,148
291,42,46,149
292,42,46,148
293,42,46,148
294,43,46,149
295,43,46,149
296,43,46,149
297,43,46,149
298,43,46,149
299,44,46,149
300,44,46,150
301,44,46,150
302,44,47,151
303,44,47,152
304,44,47,153
305,44,47,151
306,45,47,151
307,45,47,152
308,45,47,152
309,45,47,153
310,45,48,153
311,45,48,152
312,46,48,153
313,46,48,153
314,46,48,154
315,46,48,154
316,46,48,156
317,46,49,156
318,46,49,155
319,46,49,156
320,47,49,156
321,47,49,158
322,47,49,158
323,47,49,158
324,47,49,158
325,47,49,158
326,48,49,159
327,48,50,161
328,48,50,161
329,48,51,162
330,48,51,163
331,48,51,164
332,48,51,163
333,48,51,163
334,49,51,164
335,49,51,164
336,49,51,164
337,49,51,165
338,49,51,165
339,49,52,165
340,50,52,165
341,50,52,166
342,50,52,167
343,50,52,167
344,50,52,167
345,50,52,167
346,51,52,167
347,51,52,167
348,51,52,167
349,51,52,169
350,51,53,169
351,51,53,169
352,51,53,169
353,52,54,170
354,52,54,170
355,52,54,171
356,52,54,172
357,52,54,171
358,52,54,170
359,53,54,171
360,53,54,171
361,53,54,172
362,53,54,173
363,53,54,174
364,53,55,174
365,53,55,174
366,53,55,174
367,54,55,174
368,54,55,176
369,54,56,176
370,54,56,175
371,55,56,175
372,55,56,176
373,55,56,176
374,55,56,177
375,55,56,177
376,55,56,178
377,55,56,178
378,55,56,178
379,55,57,178
380,55,57,177
381,56,58,179
382,56,58,179
383,56,58,178
384,56,58,178
385,57,58,179
386,57,58,179
387,57,58,180
388,57,58,180
389,57,58,181
390,57,58,181
391,57,58,183
392,57,59,182
393,58,59,181
394,58,59,183
395,58,59,183
396,58,59,183
397,58,59,182
398,58,59,183
399,59,60,183
400,59,60,184
401,59,60,185
402,59,60,185
403,59,60,185
404,59,60,184
405,60,60,185
406,60,60,185
407,60,60,186
408,60,60,186
409,60,60,187
410,60,60,187
411,60,60,186
412,60,61,187
413,61,61,187
414,61,61,187
415,61,62,188
416,61,62,188
417,61,62,188
418,61,62,188
419,62,62,188
420,62,62,188
421,62,62,189
422,62,62,190
423,62,62,190
424,62,62,190
425,62,62,190
426,62,62,190
427,63,62,191
428,63,62,191
429,63,62,192
430,63,62,192
431,63,62,191
432,64,63,190
433,64,63,192
434,64,63,192
435,64,63,192
436,64,63,193
437,64,64,194
438,64,64,194
439,64,64,193
440,64,64,193
441,65,64,194
442,65,65,195
443,65,65,194
444,65,65,195
445,66,65,194
446,66,65,195
447,66,65,196
448,66,66,197
449,66,66,197
450,66,66,199
451,66,66,199
452,66,66,199
453,66,66,198
454,67,66,199
455,67,67,199
456,67,67,199
457,67,67,199
458,67,67,198
459,68,67,200
460,68,67,200
461,68,67,202
462,68,68,202
463,68,68,203
464,68,68,203
465,68,68,205
466,68,68,203
467,69,68,203
468,69,68,202
469,69,68,204
470,69,68,204
471,69,68,204
472,69,68,204
473,70,68,205
474,70,68,206
475,70,69,207
476,70,69,208
477,70,70,208
478,70,70,209
479,70,70,208
480,70,70,208
481,71,70,209
482,71,70,209
483,71,70,211
484,71,70,211
485,71,70,210
486,71,70,211
487,72,70,211
488,72,71,211
489,72,71,213
490,72,71,213
491,72,71,214
492,72,71,214
493,72,71,214
494,72,71,214
495,73,71,214
496,73,71,214
497,73,71,215
498,73,71,215
499,73,71,215
500,73,71,215
501,74,71,215
502,74,72,216
503,74,72,217
504,74,72,217
505,74,72,217
506,74,72,217
507,74,72,218
508,75,72,218
509,75,72,218
510,75,72,219
511,75,72,220
512,75,73,220
513,75,74,219
514,75,74,219
515,76,74,219
516,76,74,220
517,76,74,221
518,76,74,222
519,76,74,223
520,76,74,221
521,76,74,222
522,77,74,223
523,77,75,223
524,77,75,224
525,77,75,224
526,77,75,224
527,77,75,224
528,78,75,223
529,78,75,224
530,78,75,225
531,78,76,225
532,78,76,225
533,78,76,226
534,78,76,225
535,78,76,226
536,79,76,226
537,79,76,227
538,79,76,228
539,79,77,229
540,79,78,229
541,80,78,228
542,80,78,228
543,80,78,229
