Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,1
1,0,0,1
2,0,0,1
3,0,0,1
4,0,0,2
5,0,0,4
6,0,0,6
7,0,0,8
8,0,1,9
9,0,1,10
10,0,1,11
11,0,2,12
12,0,2,12
13,0,2,13
14,0,2,13
15,0,2,13
16,0,2,13
17,1,2,13
18,1,2,13
19,1,2,13
20,1,2,13
21,1,2,14
22,2,2,15
23,2,2,15
24,2,3,16
25,2,3,18
26,2,3,19
27,2,4,20
28,2,4,19
29,2,4,19
30,2,4,19
31,2,4,18
32,3,4,19
33,3,4,18
34,3,4,17
35,3,4,17
36,3,4,17
37,4,4,18
38,4,4,19
39,4,4,19
40,4,4,21
41,4,5,22
42,4,5,23
43,4,5,23
44,4,5,22
45,4,5,21
46,5,5,21
47,5,5,21
48,5,5,21
49,5,5,21
50,5,5,21
51,5,5,21
52,6,5,20
53,6,5,21
54,6,5,22
55,6,5,22
56,6,5,24
57,6,5,25
58,6,5,25
59,6,5,24
60,6,5,24
61,6,5,24
62,6,6,26
63,6,7,26
64,6,7,26
65,6,7,25
66,6,7,25
67,6,7,25
68,6,7,25
69,7,7,25
70,7,7,25
71,8,8,25
72,8,8,26
73,8,8,27
74,8,8,29
75,8,8,31
76,8,8,32
77,8,9,33
78,8,9,33
79,8,9,35
80,8,10,34
81,8,10,34
82,8,10,34
83,8,10,33
84,8,10,33
85,8,10,31
86,9,10,31
87,9,10,30
88,10,10,30
89,10,10,31
90,10,10,33
91,10,10,34
92,10,11,35
93,10,11,37
94,10,11,37
95,10,11,39
96,10,11,40
97,10,11,40
98,10,11,40
99,10,11,38
100,10,11,38
101,11,11,36
102,11,11,36
103,11,11,36
104,12,11,35
105,12,11,36
106,12,12,36
107,12,12,38
108,12,12,38
109,12,12,40
110,12,13,41
111,12,13,42
112,12,13,43
113,12,13,42
114,12,13,43
115,12,13,43
116,12,13,41
117,12,13,40
118,13,13,39
119,13,13,38
120,14,13,38
121,14,13,39
122,14,13,40
123,14,13,41
124,14,13,43
125,14,13,43
126,14,13,45
127,14,14,46
128,14,15,47
129,14,15,48
130,14,15,47
131,14,15,47
132,14,15,46
133,14,15,46
134,14,15,44
135,15,15,44
136,15,15,43
137,16,15,44
138,16,15,45
139,16,15,47
140,16,15,47
141,16,15,49
142,16,15,50
143,16,15,51
144,16,16,52
145,16,17,53
146,16,17,53
147,16,17,52
148,16,17,51
149,17,17,50
150,17,17,50
151,17,17,49
152,18,17,48
153,18,17,48
154,18,17,49
155,18,17,50
156,18,17,52
157,18,18,52
158,18,18,53
159,18,18,54
160,18,18,53
161,19,18,52
162,19,18,52
163,19,18,52
164,19,18,53
165,19,18,52
166,19,18,52
167,20,18,52
168,20,18,51
169,20,18,52
170,20,18,52
171,20,18,54
172,20,18,55
173,20,18,55
174,20,18,54
175,20,18,54
176,21,18,54
177,21,18,54
178,21,18,55
179,21,18,55
180,21,18,54
181,21,18,54
182,21,18,54
183,22,18,53
184,22,18,54
185,22,18,54
186,22,18,55
187,22,18,55
188,22,18,55
189,23,18,53
190,23,18,53
191,23,20,53
192,23,20,54
193,23,20,55
194,23,20,55
195,23,21,55
