Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,0
1,0,0,3
2,1,0,3
3,1,0,3
4,1,0,3
5,2,2,7
6,2,2,10
7,2,2,11
8,2,3,14
9,2,4,16
10,2,4,20
11,2,5,23
12,2,5,26
13,2,6,26
14,2,6,25
15,3,6,28
16,3,6,29
17,3,6,29
18,4,6,27
19,4,6,27
20,4,6,29
21,4,7,31
22,4,7,37
23,4,8,37
24,4,9,39
25,4,9,44
26,4,9,44
27,4,9,43
28,5,9,45
29,5,9,47
30,5,10,46
31,6,10,49
32,6,10,49
33,6,11,50
34,6,12,53
35,6,12,57
36,6,12,59
37,6,13,62
38,6,13,63
39,6,14,65
40,6,14,66
41,7,14,65
42,7,14,66
43,7,14,64
44,8,15,64
45,8,15,66
46,8,16,69
47,8,16,73
48,8,16,74
49,8,17,77
50,8,17,80
51,8,18,82
52,8,18,84
53,8,18,86
54,8,18,86
55,8,18,83
56,9,18,82
57,10,18,81
58,10,18,81
59,10,19,82
60,10,19,85
61,10,19,87
62,10,19,90
63,10,19,91
64,10,21,93
65,10,21,98
66,10,22,100
67,10,22,101
68,11,22,99
69,11,22,97
70,11,22,96
71,12,22,97
72,12,22,98
73,12,22,103
74,12,23,104
75,12,23,107
76,12,24,110
77,12,24,111
78,12,25,113
79,12,25,115
80,12,26,115
81,12,26,116
82,13,26,116
83,13,26,116
84,13,26,116
85,14,26,116
86,14,27,116
87,14,27,118
88,14,27,120
89,14,27,124
90,14,27,125
91,14,28,126
92,14,28,129
93,14,28,131
94,14,28,132
95,14,28,131
96,15,28,131
97,15,29,128
98,16,29,128
99,16,29,131
100,16,30,131
101,16,31,134
102,16,31,137
103,16,31,139
104,16,31,139
105,16,32,141
106,16,32,143
107,16,32,144
108,16,32,145
109,17,32,144
110,17,32,142
111,18,32,142
112,18,32,142
113,18,33,144
114,18,33,145
115,18,33,145
116,18,34,151
117,18,34,152
118,18,34,153
119,18,34,154
120,18,34,156
121,18,35,156
122,19,35,157
