Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,2
1,0,0,5
2,1,0,6
3,2,0,6
4,2,1,6
5,2,3,8
6,2,3,12
7,2,3,12
8,2,4,13
9,2,4,21
10,2,5,24
11,2,5,26
12,2,6,31
13,2,6,33
14,2,7,33
15,3,7,31
16,3,7,30
17,4,7,30
18,4,7,30
19,4,8,38
20,4,8,39
21,4,8,42
22,4,9,47
23,4,10,47
24,4,10,51
25,4,11,51
26,4,11,52
27,5,11,55
28,5,12,55
29,5,12,54
30,6,12,57
31,6,13,59
32,6,13,62
33,6,15,64
34,6,15,72
35,6,15,72
36,6,16,75
37,6,16,77
38,6,16,81
39,6,16,82
40,6,16,81
41,7,16,81
42,7,16,81
43,7,16,81
44,8,16,81
45,8,17,81
46,8,17,84
47,8,18,86
48,8,19,89
49,8,19,89
50,8,20,91
51,8,20,95
52,8,20,97
53,9,20,96
54,9,20,96
55,9,21,96
56,9,21,99
57,9,21,103
58,9,22,103
59,10,22,104
60,10,22,107
61,10,23,109
62,10,24,111
63,10,24,114
64,10,25,116
65,10,25,117
66,10,25,118
67,11,25,117
68,11,25,120
69,11,25,122
70,11,26,126
71,11,27,125
72,12,27,127
73,12,28,129
74,12,28,129
75,12,29,134
76,12,29,136
77,12,29,139
78,12,30,140
79,12,30,140
80,13,30,141
81,13,30,144
82,13,31,144
83,13,31,147
84,13,31,148
85,14,31,148
86,14,31,150
87,14,32,151
88,14,33,151
89,14,33,154
90,14,33,159
91,14,33,159
92,14,34,158
93,15,34,160
94,15,34,162
95,15,35,163
96,15,35,164
97,15,35,167
98,16,35,167
99,16,36,167
100,16,37,170
101,16,37,173
102,16,37,174
103,16,38,177
104,16,38,179
105,16,38,179
106,16,38,180
107,17,38,180
108,17,38,180
109,17,38,180
110,17,40,182
111,18,40,184
112,18,40,187
113,18,40,188
114,18,41,189
115,18,42,192
116,18,42,194
117,18,42,195
118,18,42,198
119,18,42,199
120,18,42,199
121,19,43,199
122,19,43,201
123,19,43,201
124,20,43,201
125,20,44,204
126,20,44,207
127,20,44,208
128,20,44,209
129,20,46,212
130,20,47,215
131,20,47,216
132,20,47,216
133,20,47,220
134,20,47,220
135,20,47,219
136,21,47,217
137,21,47,216
138,22,47,218
139,22,47,220
140,22,48,223
141,22,49,226
142,22,49,226
143,22,49,228
144,22,50,231
145,22,50,232
146,22,50,233
147,22,50,236
148,22,50,239
149,22,50,240
150,22,50,239
151,22,50,238
152,23,50,237
153,24,50,236
154,24,51,236
155,24,52,237
156,24,53,240
157,24,53,244
158,24,53,245
159,24,54,247
160,24,54,249
161,24,54,251
162,24,54,254
163,24,54,254
164,24,54,255
165,24,54,255
166,24,54,255
167,25,55,254
168,26,56,255
169,26,56,256
170,26,57,258
171,26,57,262
172,26,57,262
173,26,58,265
174,26,58,266
175,26,58,268
176,26,58,269
177,26,58,273
178,26,58,274
179,26,58,275
180,26,58,273
181,27,58,273
182,28,58,273
183,28,59,273
184,28,59,273
185,28,61,273
186,28,61,277
187,28,61,278
188,28,61,282
189,28,62,283
190,28,62,284
191,28,62,288
192,28,62,288
193,28,62,289
194,29,62,288
195,29,62,287
196,30,62,287
197,30,64,287
198,30,64,291
199,30,64,292
200,30,64,297
201,30,65,297
202,30,65,298
203,30,66,299
204,30,66,302
205,30,66,304
206,30,66,306
207,30,66,305
208,31,66,305
209,31,66,304
210,32,66,302
211,32,66,304
212,32,66,306
213,32,67,307
214,32,68,308
215,32,68,309
216,32,69,312
217,32,69,315
218,32,69,317
219,32,69,317
220,32,69,317
221,33,69,318
222,33,70,316
223,34,70,318
224,34,70,318
225,34,71,318
226,34,71,321
227,34,71,321
228,34,71,323
229,34,71,326
230,34,72,327
231,34,72,331
232,34,72,332
233,34,72,333
234,34,72,331
235,35,72,331
236,35,72,331
237,36,72,331
238,36,73,332
239,36,74,333
240,36,75,334
241,36,75,336
242,36,75,341
243,36,75,342
244,36,75,344
245,36,76,345
246,36,76,346
247,36,76,347
248,36,76,351
249,36,76,351
250,38,76,348
251,38,76,349
252,38,77,349
253,38,78,349
254,38,78,351
255,38,78,353
256,38,79,357
257,38,79,359
258,38,79,359
259,38,79,360
260,38,79,361
261,38,79,363
262,38,79,366
263,38,79,366
264,38,79,365
265,39,79,363
266,40,79,363
267,40,81,366
268,40,82,367
269,40,82,367
270,40,82,368
271,40,82,373
272,40,82,374
273,40,82,374
274,40,83,375
275,40,83,377
276,40,83,381
277,40,83,381
278,40,83,379
279,41,83,377
280,42,83,378
281,42,84,379
282,42,84,381
283,42,84,382
284,42,86,382
285,42,86,383
286,42,86,389
287,42,87,390
288,42,87,390
289,42,87,392
290,42,87,393
291,42,87,395
292,42,87,395
293,42,87,396
294,43,87,394
295,44,87,395
296,44,88,396
297,44,88,397
298,44,89,398
299,44,89,399
300,44,89,402
301,44,90,403
302,44,90,405
303,44,90,407
304,44,90,407
305,44,90,409
306,44,90,410
307,44,90,410
308,44,90,411
309,44,90,412
310,46,91,412
311,46,91,411
312,46,91,411
313,46,92,412
314,46,93,412
315,46,93,414
316,46,93,415
317,46,93,418
318,46,93,421
319,46,94,421
320,46,94,425
321,46,94,425
322,46,94,423
323,46,94,425
324,47,94,426
325,47,94,425
326,48,94,425
327,48,94,427
328,48,95,429
329,48,96,429
330,48,97,429
331,48,97,431
332,48,97,435
333,48,97,438
334,48,97,440
335,48,98,441
336,48,98,441
337,48,98,440
338,48,98,441
339,48,98,443
340,48,98,443
341,49,98,443
342,50,99,442
343,50,99,446
344,50,99,446
345,50,100,446
346,50,101,448
347,50,101,450
348,50,101,451
349,50,101,453
350,50,101,455
351,50,101,455
352,50,101,456
353,51,101,456
354,51,101,456
355,51,101,458
356,51,102,458
357,52,102,458
358,52,102,461
359,52,104,462
360,52,104,462
361,52,104,462
362,52,104,462
363,52,104,464
364,52,104,467
365,52,104,469
366,52,104,469
367,52,104,468
368,53,104,468
369,53,104,468
370,53,104,467
371,54,104,467
372,54,104,467
373,54,105,470
374,54,106,471
375,54,106,472
376,54,107,472
377,54,107,473
378,54,107,477
379,54,107,479
380,54,107,479
381,54,107,479
382,55,107,477
383,55,107,479
384,55,107,478
385,55,107,477
386,56,107,477
387,56,108,480
388,56,109,481
389,56,109,481
390,56,109,481
391,56,109,481
392,56,109,485
393,56,109,486
394,56,109,489
395,56,109,489
396,57,109,487
397,58,109,485
398,58,109,485
399,58,109,488
400,58,112,489
401,58,112,491
402,58,112,492
403,58,112,494
404,58,113,494
405,58,113,496
406,58,113,498
407,58,113,497
408,58,113,496
409,59,113,495
410,59,113,495
411,60,113,494
412,60,115,494
413,60,116,496
414,60,117,499
415,60,117,500
416,60,117,500
417,60,117,500
418,60,117,500
419,60,117,500
420,60,117,500
421,61,117,497
422,61,120,497
423,61,120,497
424,62,121,497
425,62,121,498
426,62,122,499
427,62,123,500
428,62,123,500
429,62,123,500
430,62,123,500
431,62,123,500
432,62,123,500
433,62,123,497
434,63,125,497
435,63,125,497
436,64,126,497
437,64,126,498
438,64,128,498
439,64,128,499
440,64,128,500
441,64,128,500
442,64,128,500
443,64,128,500
444,64,128,500
445,64,128,500
446,65,128,497
447,65,128,497
448,65,128,495
449,65,128,495
450,66,130,494
451,66,132,496
452,66,132,497
453,66,133,499
454,66,133,500
455,66,133,500
456,66,133,500
457,66,133,500
458,66,133,497
459,67,134,497
460,67,134,497
461,67,135,497
462,68,135,497
463,68,136,497
464,68,138,498
465,68,138,500
466,68,138,500
467,68,138,500
468,68,138,500
469,68,138,500
470,68,138,499
471,69,139,497
472,69,139,497
473,69,140,497
474,70,140,496
475,70,140,497
476,70,143,497
477,70,143,498
478,70,143,500
479,70,143,500
480,70,143,500
481,70,143,500
482,70,143,499
483,71,145,497
484,71,145,498
485,71,146,498
486,72,146,498
487,72,148,498
488,72,148,499
489,72,148,500
490,72,148,500
491,72,148,500
492,72,148,500
493,72,148,500
494,72,148,500
495,72,148,497
496,73,149,497
497,74,149,496
498,74,150,495
499,74,150,497
500,74,152,497
501,74,152,500
502,74,152,500
503,74,152,500
504,74,152,500
505,74,152,500
506,74,152,500
507,74,152,499
508,75,152,497
509,75,153,496
510,76,154,494
