Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,3
1,0,0,5
2,0,0,6
3,0,2,6
4,0,2,6
5,1,2,8
6,1,3,9
7,1,3,13
8,2,3,14
9,2,3,17
10,2,4,19
11,2,4,22
12,2,5,24
13,2,5,26
14,2,5,28
15,2,6,30
16,2,6,31
17,3,6,31
18,3,7,33
19,3,7,34
20,3,7,35
21,3,7,36
22,4,8,37
23,4,8,41
24,4,8,43
25,4,9,44
26,4,9,47
27,4,9,47
28,4,9,49
29,4,11,49
30,4,11,50
31,5,11,52
32,5,11,52
33,5,12,52
34,6,12,52
35,6,12,55
36,6,12,56
37,6,13,58
38,6,13,60
39,6,13,61
40,6,13,64
41,6,13,64
42,6,13,65
43,6,14,66
44,6,14,67
45,7,14,67
46,8,15,68
47,8,16,70
48,8,16,71
49,8,16,72
50,8,16,73
51,8,16,74
52,8,17,76
53,8,17,77
54,8,17,79
55,8,17,81
56,8,18,81
57,9,18,81
58,9,18,82
59,10,18,83
60,10,19,85
61,10,19,86
62,10,19,88
63,10,19,90
64,10,19,91
65,10,20,93
66,10,21,94
67,10,21,97
68,10,21,97
69,11,22,95
70,11,22,97
71,11,22,97
72,12,22,98
73,12,23,100
74,12,23,101
75,12,23,103
76,12,23,105
77,12,23,109
78,12,23,109
79,12,23,111
80,12,24,113
81,13,25,111
82,13,25,113
83,13,25,114
84,13,26,112
85,14,26,115
86,14,26,115
87,14,27,119
88,14,27,120
89,14,27,121
90,14,28,124
91,14,28,126
92,14,28,126
93,14,28,126
94,15,29,127
95,15,29,130
96,15,29,130
97,16,30,128
98,16,30,131
99,16,30,133
100,16,30,133
101,16,30,134
102,16,31,136
103,16,31,136
104,16,31,139
105,16,31,139
106,17,32,138
107,17,32,140
108,17,32,141
109,17,32,140
110,18,32,143
111,18,33,143
112,18,33,146
113,18,33,147
114,18,33,149
115,18,33,150
116,18,34,151
117,18,34,153
118,18,34,152
119,19,34,152
120,19,35,154
121,19,35,153
122,20,35,151
123,20,35,155
124,20,36,155
125,20,36,157
126,20,36,158
127,20,36,160
128,20,37,160
129,20,37,162
130,20,37,162
131,21,37,161
132,21,37,164
133,21,38,166
134,21,38,165
135,22,39,167
136,22,39,169
137,22,39,170
138,22,39,171
139,22,39,172
140,22,40,174
141,22,40,175
142,22,40,175
143,22,40,175
144,23,41,177
145,23,41,177
146,23,41,177
147,24,41,176
148,24,41,179
149,24,42,179
150,24,42,181
151,24,42,183
152,24,43,185
153,24,43,185
154,24,43,186
155,24,43,188
156,25,43,186
157,25,43,188
158,25,43,188
159,26,43,187
160,26,43,188
161,26,43,189
162,26,43,191
163,26,44,191
164,26,44,193
165,26,45,193
166,26,45,194
167,26,45,195
168,26,46,194
169,27,46,195
170,27,46,194
171,27,46,194
172,28,46,196
173,28,47,197
174,28,47,197
175,28,47,199
176,28,47,200
177,28,47,204
178,28,47,204
179,28,47,204
180,28,47,205
181,28,47,205
182,29,47,206
183,29,47,206
184,29,48,205
185,30,49,206
186,30,50,208
187,30,50,208
188,30,50,208
189,30,50,211
190,30,50,213
191,30,50,213
192,30,50,213
193,30,50,213
194,31,50,215
195,31,50,216
196,31,50,216
197,32,51,216
198,32,51,217
199,32,52,217
200,32,52,218
201,32,52,220
202,32,53,221
203,32,53,223
204,32,53,224
205,32,53,224
206,33,53,224
207,33,54,226
208,33,54,226
209,33,54,225
210,34,54,226
211,34,54,228
212,34,54,229
213,34,54,230
214,34,54,230
215,34,54,232
216,34,54,233
217,34,55,233
218,34,55,233
219,35,56,232
220,35,56,234
221,36,57,234
222,36,57,234
223,36,57,236
224,36,57,237
225,36,58,239
226,36,58,239
227,36,58,240
228,36,58,240
229,36,58,243
230,36,58,244
231,37,58,243
232,37,58,245
233,37,59,245
234,38,60,244
235,38,60,244
236,38,60,244
237,38,60,246
238,38,60,248
239,38,60,249
240,38,60,249
241,38,60,250
242,38,60,252
243,38,61,251
244,39,61,250
245,39,61,250
246,39,61,250
247,40,61,251
248,40,61,251
249,40,62,252
