Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,0
1,0,0,0
2,1,0,0
3,1,0,0
4,1,0,0
5,1,0,1
6,1,0,2
7,2,0,3
8,2,1,3
9,2,2,4
10,2,2,7
11,2,2,7
12,2,2,7
13,2,2,9
14,2,2,11
15,2,2,11
16,2,3,11
17,2,3,12
18,3,3,12
19,3,3,13
20,3,3,13
21,3,3,14
22,3,3,15
23,3,4,16
24,3,4,18
25,3,5,18
26,3,5,21
27,3,5,21
28,3,5,23
29,3,5,23
30,4,5,21
31,4,5,21
32,4,5,21
33,5,5,22
34,5,5,23
35,5,5,25
36,5,5,25
37,5,5,27
38,5,7,28
39,5,7,30
40,5,7,31
41,5,7,31
42,5,7,29
43,6,7,29
44,6,7,29
45,6,7,29
46,6,7,30
47,6,7,31
48,6,7,32
49,6,7,33
50,6,7,34
51,7,8,35
52,7,8,36
53,7,10,37
54,7,10,38
55,7,10,38
56,7,10,37
57,7,10,37
58,8,10,36
59,8,10,39
60,8,11,40
61,8,11,42
62,8,11,42
63,8,11,42
64,8,11,41
65,9,11,41
66,9,11,42
67,9,11,43
68,9,12,45
69,9,12,46
70,9,12,45
71,10,12,44
72,10,12,43
73,10,12,43
74,10,12,46
75,10,12,49
76,10,12,49
77,10,12,50
78,10,12,49
79,10,12,49
80,11,12,48
81,11,13,48
82,11,13,49
83,11,13,49
84,11,13,49
85,12,13,49
86,12,13,49
87,12,13,51
88,12,14,52
89,12,14,54
90,12,14,55
91,12,14,55
92,12,14,54
93,13,14,53
94,13,14,54
95,13,15,56
96,13,15,57
97,13,15,57
98,13,15,56
99,14,15,55
100,14,15,56
101,14,15,58
102,14,16,60
103,14,17,60
104,14,17,62
105,14,17,62
106,14,17,62
107,15,17,60
108,15,17,60
109,15,17,60
110,15,18,61
111,15,18,63
112,15,18,63
113,15,18,62
114,16,18,61
115,16,18,62
116,16,18,63
117,16,18,65
118,16,18,67
119,16,18,67
120,16,18,66
121,17,18,64
122,17,18,64
123,17,18,64
124,17,19,65
125,17,19,68
126,17,19,67
127,17,19,66
128,17,19,66
129,17,19,66
130,18,20,65
131,18,20,67
132,18,20,68
133,18,20,68
134,18,20,67
135,18,20,67
136,19,20,68
137,19,20,71
138,19,21,71
139,19,22,73
140,19,22,75
141,19,22,75
142,19,22,76
143,19,22,75
144,19,22,75
145,20,22,74
146,20,22,74
147,20,22,74
148,20,22,76
149,20,22,76
150,20,22,77
151,20,22,76
152,20,22,76
153,21,22,75
154,21,22,75
155,21,22,75
156,21,23,75
157,21,23,76
158,21,23,77
159,21,23,77
160,22,23,76
161,22,23,76
162,22,23,77
163,22,24,78
164,22,24,80
165,22,24,80
166,22,24,80
167,22,24,79
168,23,24,78
169,23,24,79
170,23,24,80
171,23,25,80
172,23,25,80
173,23,25,80
174,23,25,80
175,24,25,79
176,24,25,80
177,24,25,83
178,24,25,84
179,24,25,84
180,24,25,83
181,24,25,82
182,25,25,83
183,25,25,83
184,25,26,84
185,25,26,86
186,25,26,86
187,25,26,86
188,25,26,85
189,25,26,85
190,26,26,84
191,26,26,85
192,26,27,86
193,26,27,87
194,26,27,87
195,26,27,87
196,26,27,87
197,27,27,86
198,27,27,87
199,27,27,88
200,27,27,90
201,27,27,90
202,27,27,90
203,27,27,90
204,27,27,89
205,28,27,88
206,28,27,89
207,28,27,90
208,28,27,91
209,28,27,92
210,28,27,92
211,28,27,91
212,29,27,90
213,29,28,90
214,29,29,90
215,29,30,90
216,29,30,92
217,29,30,92
218,29,30,91
219,30,30,90
220,30,30,90
221,30,30,90
222,30,30,92
223,30,30,93
224,30,30,93
225,30,30,92
226,31,30,91
227,31,31,91
228,31,31,92
229,31,31,94
230,31,31,94
231,31,31,93
