Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,0
1,0,0,4
2,2,0,5
3,2,0,6
4,2,1,6
5,2,3,8
6,2,3,12
7,2,3,12
8,2,3,16
9,2,4,18
10,2,4,22
11,2,5,26
12,2,6,29
13,2,6,29
14,3,6,24
15,4,6,27
16,4,6,28
17,4,8,32
18,4,8,37
19,4,8,39
20,4,9,39
21,4,9,46
22,4,10,48
23,4,10,50
24,4,11,53
25,4,11,54
26,4,12,54
27,5,12,53
28,6,12,55
29,6,12,57
30,6,13,60
31,6,14,63
32,6,14,68
33,6,15,70
34,6,16,73
35,6,16,78
36,6,16,80
37,6,16,81
38,6,17,83
39,6,17,83
40,6,17,85
41,7,17,85
42,7,18,85
43,7,18,86
44,8,19,88
45,8,19,90
46,8,19,95
47,8,20,96
48,8,20,100
49,8,21,102
50,8,22,106
51,8,22,108
52,8,22,109
53,8,22,109
54,8,22,110
55,9,22,111
56,9,22,110
57,10,22,111
58,10,24,113
59,10,24,114
60,10,25,115
61,10,25,118
62,10,25,121
63,10,25,123
64,10,26,126
65,10,26,130
66,10,27,131
67,10,27,130
68,11,27,131
69,11,27,129
70,12,27,128
71,12,27,129
72,12,27,130
73,12,28,133
74,12,28,136
75,12,28,140
76,12,29,140
77,12,30,141
78,12,31,142
79,12,31,145
80,12,31,147
81,12,31,147
82,13,31,145
83,13,31,145
84,14,31,145
85,14,31,146
86,14,31,150
87,14,31,155
88,14,34,156
89,14,34,158
90,14,34,162
91,14,34,162
92,14,34,163
93,14,35,166
94,14,35,168
95,14,35,170
96,14,35,169
97,15,35,167
98,16,36,168
99,16,37,170
100,16,37,171
101,16,37,174
102,16,38,177
103,16,38,178
104,16,38,181
105,16,38,183
106,16,38,185
107,16,39,186
108,16,39,187
109,17,39,189
110,17,39,189
111,18,40,186
112,18,40,186
113,18,40,189
114,18,41,190
115,18,42,193
116,18,42,195
117,18,42,199
118,18,43,199
119,18,43,201
120,18,43,202
121,18,43,203
122,18,43,204
123,18,43,204
124,19,43,204
125,19,43,203
126,20,43,204
127,20,45,208
128,20,45,209
129,20,46,211
130,20,46,213
131,20,46,214
132,20,46,217
133,20,46,220
134,20,47,220
135,20,47,222
136,20,48,222
137,20,48,223
138,22,48,224
139,22,48,224
140,22,49,225
141,22,50,226
142,22,50,228
143,22,50,231
144,22,50,233
145,22,50,237
146,22,50,238
147,22,51,239
148,22,51,241
