Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,0
1,0,0,5
2,2,0,6
3,2,0,8
4,2,2,8
5,2,3,10
6,2,3,12
7,2,4,12
8,2,5,16
9,2,5,24
10,2,5,26
11,2,6,30
12,2,7,35
13,2,7,37
14,2,8,35
15,4,8,38
16,4,9,38
17,4,9,41
18,4,10,47
19,4,11,50
20,4,11,54
21,4,11,58
22,4,12,62
23,4,13,65
24,4,13,68
25,4,14,71
26,4,14,71
27,4,15,72
28,5,15,72
29,5,15,72
30,6,15,73
31,6,16,79
32,6,17,81
33,6,17,84
34,6,17,85
35,6,18,91
36,6,18,92
37,6,19,94
38,6,19,98
39,6,20,100
40,6,20,101
41,7,20,102
42,7,20,102
43,7,21,102
44,8,21,103
45,8,21,106
46,8,23,108
47,8,23,109
48,8,23,116
49,8,24,118
50,8,24,120
51,8,25,124
52,8,25,125
53,8,26,127
54,9,26,127
55,9,26,126
56,9,26,129
57,10,26,129
58,10,27,131
59,10,28,133
60,10,28,139
61,10,28,141
62,10,29,143
63,10,29,144
64,10,30,146
65,10,30,150
66,10,30,151
67,11,30,151
68,11,31,151
69,11,32,151
70,12,32,153
71,12,32,156
72,12,33,158
73,12,33,161
74,12,34,162
75,12,35,166
76,12,35,169
77,12,35,172
78,12,35,174
79,12,35,172
80,13,35,173
81,13,35,172
82,13,35,176
83,14,37,176
84,14,37,176
85,14,38,180
86,14,38,187
87,14,38,187
88,14,39,188
89,14,40,191
90,14,40,194
91,14,40,200
92,14,40,199
93,15,40,198
94,15,41,199
95,15,41,199
96,15,41,200
97,16,41,202
98,16,42,205
99,16,43,207
100,16,43,209
101,16,44,210
102,16,44,214
103,16,44,216
104,16,45,219
105,16,45,218
106,17,45,218
107,17,45,219
108,17,46,221
109,17,47,223
110,17,47,225
111,18,47,226
112,18,47,228
113,18,48,230
114,18,48,232
115,18,49,234
116,18,49,235
117,18,49,239
118,18,49,241
119,19,49,241
120,19,50,243
121,19,50,243
122,19,51,244
123,19,51,245
124,20,51,248
125,20,51,249
126,20,52,251
127,20,53,252
128,20,53,254
129,20,54,257
130,20,54,261
131,20,54,260
132,20,54,260
133,21,54,263
134,21,54,264
135,21,54,264
136,22,54,264
137,22,54,267
138,22,55,269
139,22,57,269
140,22,57,271
141,22,57,271
142,22,57,274
143,22,58,277
144,22,58,277
145,22,58,279
146,22,58,280
147,23,58,282
148,23,59,282
149,23,59,281
150,24,59,281
151,24,59,282
152,24,60,286
153,24,61,288
154,24,61,291
155,24,62,293
156,24,62,294
157,24,62,297
158,24,62,298
159,24,62,301
160,24,62,302
161,25,62,302
162,25,62,300
