Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,2
6,2,0,3
7,2,0,4
8,2,0,5
9,2,1,7
10,2,2,10
11,2,3,11
12,2,3,13
13,2,4,15
14,2,4,18
15,2,4,19
16,2,4,22
17,2,4,23
18,2,4,23
19,3,4,23
20,3,4,21
21,3,4,20
22,4,4,21
23,4,5,22
24,4,6,25
25,4,6,26
26,4,7,28
27,4,7,30
28,4,7,33
29,4,8,35
30,4,8,35
31,4,8,34
32,5,8,35
33,5,8,34
34,5,8,34
35,6,8,34
36,6,8,35
37,6,9,37
38,6,9,40
39,6,9,43
40,6,10,45
41,6,11,47
42,6,11,49
43,6,11,48
44,7,11,48
45,7,11,49
46,7,12,49
47,7,12,48
48,8,12,49
49,8,12,50
50,8,12,53
51,8,12,55
52,8,13,58
53,8,13,60
54,8,14,61
55,8,14,62
56,8,14,62
57,9,14,62
58,9,15,62
59,9,15,62
60,9,15,63
61,10,15,64
62,10,15,65
63,10,15,65
64,10,17,69
65,10,17,71
66,10,17,73
67,10,17,73
68,10,17,75
69,10,18,74
70,11,18,74
71,11,18,75
72,11,18,76
73,11,18,76
74,12,18,76
75,12,18,76
76,12,18,78
77,12,18,79
78,12,19,81
79,12,20,82
80,12,20,84
81,12,20,83
82,12,20,84
83,12,20,84
84,13,20,84
85,13,20,85
86,13,21,84
87,14,21,85
88,14,21,85
89,14,22,87
90,14,22,89
91,14,22,93
92,14,22,93
93,14,22,95
94,14,23,97
95,14,23,97
96,15,23,97
97,15,23,97
98,15,23,97
99,15,23,98
100,15,24,99
101,16,24,98
102,16,24,99
103,16,25,99
104,16,25,102
105,16,25,103
106,16,25,103
107,16,25,105
108,16,25,104
109,16,25,104
110,17,26,105
111,17,26,106
112,17,26,107
113,17,26,106
114,18,26,106
115,18,26,107
116,18,26,107
117,18,26,111
118,18,28,112
119,18,28,113
120,18,28,115
121,18,28,115
122,18,28,115
123,19,28,116
124,19,29,116
125,19,29,117
126,19,29,117
127,19,29,117
128,19,29,118
129,20,29,118
130,20,29,121
131,20,29,121
132,20,29,123
133,20,30,125
134,20,30,126
135,20,30,127
136,21,31,126
137,21,31,126
138,21,31,127
139,21,31,129
140,21,32,128
141,21,32,127
142,22,32,128
143,22,32,128
144,22,32,129
145,22,32,130
146,22,32,132
147,22,33,133
148,22,33,132
149,22,33,133
150,23,33,133
151,23,33,133
152,23,34,136
153,23,34,135
154,23,34,136
155,23,34,136
156,24,34,136
157,24,34,137
158,24,34,137
159,24,34,141
160,24,36,141
161,24,36,141
162,24,36,142
163,24,36,142
164,25,36,142
165,25,36,142
166,25,36,143
167,25,36,143
168,26,36,143
169,26,36,143
170,26,36,144
171,26,36,146
172,26,36,147
173,26,36,149
174,26,38,150
175,26,38,151
176,26,38,151
177,27,38,151
178,27,38,151
179,27,39,151
180,27,39,153
181,27,39,152
182,28,39,152
183,28,39,153
184,28,39,153
185,28,39,154
186,28,39,157
187,28,39,158
188,28,39,158
189,28,39,161
190,28,40,160
191,29,40,159
192,29,40,159
193,29,41,160
194,29,41,159
195,29,41,160
196,29,41,161
197,29,41,162
198,30,41,164
199,30,41,165
200,30,41,166
201,30,41,168
202,30,41,168
203,30,41,168
204,31,42,168
205,31,43,168
206,31,44,168
207,31,44,170
208,31,44,172
209,31,44,171
210,31,44,171
211,32,44,171
212,32,44,171
213,32,44,173
214,32,44,175
215,32,45,175
216,32,45,176
217,32,45,176
218,32,45,176
219,33,45,176
220,33,45,176
221,33,45,178
222,33,45,178
223,33,45,178
224,34,45,178
225,34,46,178
226,34,46,179
227,34,47,180
228,34,47,180
229,34,47,181
230,34,47,181
231,34,47,180
