Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,4
1,0,0,5
2,0,1,6
3,0,1,9
4,0,2,11
5,0,2,13
6,0,3,14
7,0,3,15
8,0,4,19
9,0,4,19
10,0,4,20
11,1,4,22
12,1,4,25
13,1,4,26
14,1,4,28
15,2,5,29
16,2,6,31
17,2,7,34
18,2,7,34
19,2,7,36
20,2,7,38
21,2,8,40
22,2,8,43
23,2,8,43
24,2,8,45
25,2,8,47
26,3,8,48
27,3,8,48
28,3,10,50
29,3,11,51
30,3,11,53
31,4,11,54
32,4,11,54
33,4,11,59
34,4,12,59
35,4,12,62
36,4,12,64
37,4,12,64
38,4,13,64
39,4,13,67
40,5,13,67
41,5,14,68
42,5,14,69
43,6,14,69
44,6,14,70
45,6,14,71
46,6,14,72
47,6,15,73
48,6,15,77
49,6,15,77
50,6,15,80
51,7,16,79
52,7,17,79
53,7,17,81
54,7,17,84
55,8,18,81
56,8,18,84
57,8,18,86
58,8,18,86
59,8,18,89
60,8,18,91
61,8,19,91
62,8,19,93
63,9,20,92
64,9,20,93
65,9,20,96
66,9,21,96
67,10,21,96
68,10,21,97
69,10,21,99
70,10,21,101
71,10,22,101
72,10,22,105
73,10,22,105
74,11,23,104
75,11,23,107
76,11,24,107
77,11,24,109
78,12,24,108
79,12,24,109
80,12,24,111
81,12,24,111
82,12,24,112
83,12,24,114
84,12,24,115
85,12,26,116
86,13,26,114
87,13,26,117
88,13,26,118
89,13,26,118
90,14,26,117
91,14,26,120
92,14,26,121
93,14,26,122
94,14,27,123
95,14,27,125
96,14,27,125
97,14,28,125
98,14,28,126
99,15,29,128
100,15,29,127
101,15,29,128
102,15,29,129
103,16,29,130
104,16,29,132
105,16,29,133
106,16,29,135
107,16,29,136
108,16,30,137
109,16,31,138
110,17,31,137
111,17,32,138
112,17,32,138
113,17,32,141
114,18,32,139
115,18,32,139
116,18,32,141
117,18,32,142
118,18,32,144
119,18,33,144
120,18,33,145
121,18,33,145
122,19,34,145
123,19,34,147
124,19,34,149
125,20,34,149
126,20,34,149
127,20,35,150
128,20,35,150
129,20,35,152
130,20,35,154
131,20,35,155
132,20,35,156
133,20,35,157
134,21,36,156
135,21,36,157
136,21,37,158
137,22,37,157
138,22,37,158
139,22,37,161
140,22,38,162
141,22,38,164
142,22,38,165
143,22,38,167
144,22,38,167
145,22,38,167
146,22,38,168
147,22,39,168
148,23,40,168
149,23,40,169
150,23,40,168
151,24,40,170
152,24,41,172
153,24,41,172
154,24,41,174
155,24,41,175
156,24,41,176
157,24,41,177
158,24,42,179
159,24,42,178
160,24,42,179
161,25,42,180
162,26,42,179
163,26,42,179
164,26,43,182
165,26,43,182
166,26,43,183
167,26,43,185
168,26,43,186
169,26,44,187
170,26,44,187
171,26,44,189
172,27,45,187
173,27,45,189
174,28,45,187
175,28,45,189
176,28,45,189
177,28,45,191
178,28,46,192
179,28,46,193
180,28,46,194
181,28,46,196
182,28,46,198
183,28,46,199
184,28,47,198
185,29,47,198
186,29,47,197
187,30,47,197
188,30,47,199
189,30,48,201
190,30,48,202
191,30,48,203
192,30,49,205
193,30,49,206
194,30,49,206
195,30,49,207
196,31,49,208
197,31,50,208
198,32,50,208
199,32,50,206
200,32,50,210
201,32,50,210
202,32,51,210
203,32,51,212
204,32,51,213
205,32,51,215
206,32,51,215
207,32,51,216
208,33,51,215
209,33,51,217
210,33,52,217
211,33,52,217
212,33,53,218
213,34,54,219
214,34,54,221
215,34,54,222
216,34,54,222
217,34,54,223
218,34,54,225
219,35,55,223
220,35,55,225
221,35,55,226
222,35,55,226
223,35,55,228
224,35,55,226
225,35,55,228
226,36,56,228
227,36,56,228
228,36,56,231
229,36,56,232
230,36,56,232
231,36,56,231
232,37,57,232
233,37,58,232
234,37,58,234
235,37,58,234
236,37,58,236
237,37,58,237
238,37,58,237
239,37,58,236
240,38,58,236
241,38,58,239
242,38,59,240
243,38,59,241
244,38,59,241
245,38,59,241
246,39,59,243
247,39,59,243
248,39,59,244
249,39,60,245
250,39,60,246
251,39,60,245
252,40,60,246
253,40,60,247
254,40,61,248
255,40,62,249
256,40,62,251
257,41,62,251
258,41,62,249
259,41,62,251
260,41,62,252
261,41,63,253
262,41,63,254
263,41,63,254
264,41,63,253
265,41,63,253
266,42,63,256
267,42,64,257
268,42,64,257
269,43,64,258
270,43,64,259
271,43,64,259
272,43,64,259
273,43,64,263
274,43,64,264
275,43,65,264
276,43,65,265
277,44,65,265
278,44,66,265
279,44,66,266
280,44,66,266
281,44,67,266
282,45,67,265
283,45,67,268
284,45,67,270
285,45,67,270
286,45,67,270
287,45,67,272
288,45,68,272
289,46,68,271
290,46,68,271
291,46,68,272
292,46,68,274
293,46,68,274
294,47,69,272
295,47,69,274
296,47,69,275
297,47,69,276
298,47,69,277
299,47,69,279
300,47,70,277
301,48,70,277
302,48,70,280
303,48,70,280
304,48,70,280
305,48,70,282
306,48,71,282
307,49,71,282
308,49,71,282
309,49,71,284
310,49,71,284
311,49,71,287
312,49,71,287
313,49,71,286
314,50,71,286
315,50,71,287
316,50,72,289
317,50,74,290
318,51,74,287
319,51,74,287
320,51,74,288
321,51,74,289
322,51,74,293
323,51,74,293
324,51,74,293
325,51,74,293
326,51,74,293
327,52,74,293
328,52,74,295
329,52,75,296
330,53,75,293
331,53,75,296
332,53,76,296
333,53,76,297
334,53,76,299
335,53,76,300
336,53,77,301
337,53,77,301
338,53,77,301
339,54,77,301
340,54,77,302
341,55,77,301
342,55,77,303
343,55,77,303
344,55,78,303
345,55,78,305
346,55,78,305
347,55,78,307
348,55,78,308
349,55,79,309
350,55,79,308
351,55,79,308
352,56,79,308
353,56,79,308
354,57,79,309
355,57,79,311
356,57,79,311
357,57,79,313
358,57,80,313
359,57,80,314
360,57,80,317
361,57,81,318
362,57,82,318
363,57,82,317
364,57,82,318
365,58,82,316
366,58,82,316
367,59,82,318
368,59,82,320
369,59,83,320
370,59,83,320
371,59,83,323
372,59,83,324
373,59,83,325
374,59,83,326
375,59,83,327
376,60,83,327
377,60,83,327
378,60,85,325
379,61,85,325
380,61,85,325
381,61,85,326
382,61,85,328
383,61,85,328
384,61,85,331
385,61,85,333
386,61,86,333
387,61,86,334
388,62,86,333
389,62,86,333
390,62,86,333
391,62,86,333
392,62,86,335
393,63,86,336
394,63,86,337
395,63,86,337
396,63,87,337
397,63,87,339
398,63,87,340
399,64,88,338
400,64,88,339
401,64,88,342
402,64,89,342
403,64,89,342
404,64,89,340
405,64,89,341
406,65,89,341
407,65,89,343
408,65,90,346
409,65,90,346
410,65,90,346
411,65,90,345
412,66,90,346
413,66,90,348
414,66,90,349
415,66,91,350
416,66,91,351
417,67,91,348
418,67,91,350
419,67,91,351
420,67,92,352
421,67,92,354
422,67,92,354
423,68,92,351
424,68,92,353
425,68,92,355
426,68,92,357
427,68,93,357
428,69,93,357
429,69,93,354
430,69,93,356
431,69,93,356
432,69,93,358
433,69,93,361
434,70,93,360
435,70,93,358
436,70,93,359
437,70,94,359
438,70,94,359
439,70,94,359
440,71,94,360
441,71,95,360
442,71,96,362
443,71,96,363
444,71,96,363
445,71,96,364
446,72,96,361
447,72,96,363
448,72,96,364
449,72,97,366
450,72,97,366
451,73,97,365
452,73,97,364
453,73,97,365
454,73,97,365
455,73,97,366
456,73,97,369
457,73,97,369
458,73,97,368
459,74,98,369
460,74,98,370
461,74,98,371
462,74,98,371
463,74,99,370
464,74,99,369
465,75,99,369
466,75,99,372
467,75,99,373
468,75,99,373
469,75,99,375
470,76,99,374
471,76,99,373
472,76,99,375
473,76,100,376
474,76,101,376
475,76,101,378
476,76,101,376
477,77,101,376
478,77,101,378
479,77,101,379
480,77,101,381
481,77,102,381
482,77,102,380
483,78,103,381
484,78,103,381
485,78,103,383
486,78,103,384
487,78,103,385
