Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,3
1,0,0,4
2,0,1,6
3,0,1,5
4,0,1,6
5,0,1,6
6,1,1,7
7,1,1,8
8,2,2,9
9,2,3,11
10,2,3,12
11,2,3,13
12,2,4,16
13,2,4,17
14,2,4,19
15,2,4,21
16,2,5,22
17,2,5,23
18,2,5,23
19,2,5,24
20,2,6,25
21,2,6,24
22,4,6,25
23,4,6,28
24,4,7,29
25,4,7,32
26,4,7,33
27,4,7,36
28,4,7,38
29,4,8,40
30,4,9,40
31,4,9,43
32,4,9,44
33,4,10,44
34,4,10,44
35,5,10,45
36,5,10,45
37,6,10,47
38,6,10,49
39,6,10,51
40,6,10,53
41,6,11,54
42,6,11,56
43,6,12,57
44,6,12,59
45,6,13,59
46,6,13,60
47,7,13,59
48,7,13,59
49,7,14,60
50,8,14,60
51,8,14,61
52,8,14,63
53,8,15,65
54,8,15,66
55,8,15,68
56,8,15,70
57,8,15,72
58,8,16,73
59,8,16,74
60,9,16,73
61,9,16,74
62,9,16,74
63,10,17,75
64,10,17,76
65,10,18,77
66,10,18,79
67,10,18,80
68,10,18,82
69,10,18,84
70,10,19,85
71,10,19,86
72,10,19,84
73,11,19,86
74,11,20,86
75,11,20,87
76,12,21,87
77,12,21,88
78,12,21,89
79,12,21,91
80,12,21,92
81,12,21,93
82,12,22,95
83,12,22,95
84,13,22,94
85,13,22,95
86,13,22,96
87,13,22,97
88,14,22,97
89,14,22,97
90,14,22,100
91,14,23,100
92,14,23,103
93,14,24,103
94,14,24,103
95,14,24,104
96,14,24,104
97,15,24,103
98,15,24,104
99,15,24,105
100,15,24,105
101,16,25,104
102,16,25,105
103,16,26,107
104,16,26,107
105,16,26,109
106,16,26,110
107,16,26,111
108,16,26,110
109,17,27,112
110,17,27,113
111,17,27,114
112,17,28,114
113,17,28,113
114,18,28,114
115,18,28,115
116,18,28,116
117,18,28,119
118,18,28,119
119,18,28,121
120,18,29,122
121,18,29,120
122,19,29,122
123,19,29,122
124,19,29,124
125,19,30,124
126,20,30,123
127,20,30,125
128,20,31,126
129,20,31,127
130,20,31,129
131,20,31,129
132,20,32,131
133,20,32,130
134,20,32,131
135,21,32,131
136,21,32,132
137,21,33,133
138,22,33,131
139,22,33,132
140,22,33,134
141,22,33,134
142,22,33,135
143,22,34,137
144,22,34,138
145,22,34,139
146,22,34,138
147,23,34,139
148,23,35,139
149,23,35,139
150,23,35,139
151,24,35,140
152,24,35,141
153,24,35,142
154,24,35,144
155,24,35,146
156,24,36,146
157,24,36,147
158,24,36,148
159,24,36,147
160,25,36,147
161,25,36,149
162,25,37,149
163,25,37,149
164,26,37,150
165,26,37,150
166,26,37,151
167,26,37,153
168,26,39,154
169,26,39,155
170,26,39,156
171,27,39,156
172,27,39,155
173,27,39,156
174,27,40,158
175,27,40,157
176,28,40,157
177,28,40,157
178,28,40,159
179,28,41,159
180,28,41,161
181,28,41,162
182,28,41,162
183,28,41,163
184,29,41,162
185,29,41,163
186,29,41,164
187,29,41,165
188,30,41,164
189,30,42,165
190,30,42,166
191,30,43,167
192,30,43,167
193,30,43,168
194,30,43,170
195,30,43,170
196,31,43,169
197,31,43,170
198,31,43,172
199,31,43,172
200,31,43,170
201,32,43,171
202,32,44,172
203,32,45,173
204,32,45,175
205,32,45,176
206,32,45,176
207,32,45,176
208,32,46,176
209,33,46,176
210,33,46,178
211,33,46,178
212,33,46,176
213,34,46,178
214,34,47,178
215,34,47,180
216,34,47,180
217,34,47,182
218,34,47,182
219,34,48,183
220,34,48,183
221,34,48,183
222,34,48,183
223,35,48,184
224,35,48,184
225,35,48,184
226,36,49,184
227,36,49,184
228,36,49,185
229,36,49,187
230,36,49,187
231,36,49,188
232,36,49,189
233,36,49,190
234,36,49,191
235,36,49,189
236,37,49,190
237,37,50,190
238,37,50,188
239,38,50,189
240,38,50,190
241,38,50,190
242,38,51,192
243,38,51,192
244,38,51,194
245,38,51,195
246,38,51,195
247,38,51,195
248,38,52,195
249,38,52,195
250,39,52,194
251,39,52,195
252,40,52,196
253,40,52,198
254,40,52,198
255,40,52,199
256,40,52,200
257,40,52,201
258,40,52,201
259,40,52,202
260,40,52,203
261,40,53,203
262,40,54,203
263,41,54,202
264,41,54,202
265,41,54,202
266,41,54,202
267,42,54,205
268,42,54,205
269,42,54,205
270,42,54,205
271,42,54,208
272,42,55,209
273,42,56,209
274,42,56,209
275,42,56,207
276,43,56,209
277,43,56,209
278,43,56,209
279,43,56,207
280,44,56,210
281,44,56,210
282,44,56,210
283,44,56,211
284,44,56,212
285,44,56,213
286,44,56,213
287,44,56,213
288,45,56,212
289,45,56,215
290,45,57,215
291,45,58,215
292,45,58,214
293,45,59,215
294,46,59,216
295,46,59,216
296,46,59,217
297,46,59,218
298,46,59,220
299,46,59,220
300,47,59,219
301,47,60,221
302,47,60,221
303,47,60,222
304,47,60,222
305,47,60,223
306,47,60,223
307,48,60,225
308,48,60,226
309,48,61,227
310,48,61,227
311,48,61,227
312,48,61,226
313,49,62,226
314,49,62,228
315,49,62,228
316,49,62,228
317,49,62,230
318,49,62,230
319,49,62,230
320,49,62,229
321,50,62,229
322,50,62,230
323,50,63,232
324,50,63,231
325,51,63,231
326,51,64,233
327,51,64,233
328,51,64,234
329,51,64,235
330,51,64,236
331,51,64,236
332,51,64,237
333,51,64,237
334,51,65,237
335,52,65,238
336,52,65,238
337,52,65,237
338,53,65,237
339,53,65,238
340,53,65,240
341,53,66,240
342,53,66,241
343,53,66,241
344,53,66,243
345,53,66,243
346,53,66,242
347,53,66,244
348,53,67,244
349,54,67,243
350,54,67,243
351,54,67,244
352,55,67,244
353,55,68,245
354,55,68,246
355,55,68,246
356,55,68,246
357,55,68,247
358,55,68,247
359,55,68,249
360,55,68,249
361,55,69,247
362,56,69,247
363,56,69,246
364,56,69,245
365,57,69,246
366,57,69,247
367,57,69,249
368,57,69,250
369,57,69,252
370,57,69,254
371,57,71,254
372,57,71,254
373,57,71,254
374,57,71,253
375,57,71,253
376,58,71,254
377,58,71,256
378,58,71,256
379,59,72,258
380,59,72,258
381,59,72,259
382,59,72,259
383,59,72,260
384,59,72,261
385,59,73,262
386,59,73,264
387,59,73,264
388,60,73,262
389,60,73,263
390,60,74,262
391,60,74,261
392,61,74,261
393,61,74,263
394,61,74,264
395,61,74,265
396,61,74,265
397,61,74,266
398,61,74,267
399,61,74,268
400,62,75,266
401,62,75,266
402,62,75,266
403,62,75,265
404,63,75,267
405,63,75,268
406,63,75,270
407,63,76,271
408,63,76,271
409,63,76,272
410,63,77,273
411,63,77,274
412,63,77,273
