Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,1
1,0,0,2
2,0,0,2
3,0,0,3
4,0,0,4
5,0,0,4
6,0,0,4
7,0,0,5
8,0,0,6
9,0,1,6
10,0,1,7
11,0,1,8
12,0,1,9
13,0,2,9
14,0,2,10
15,0,2,11
16,0,2,11
17,0,2,11
18,0,2,12
19,0,2,12
20,0,2,12
21,0,2,12
22,0,2,13
23,0,2,14
24,0,2,14
25,0,2,15
26,0,2,16
27,0,2,16
28,0,2,18
29,0,2,18
30,0,2,18
31,0,2,19
32,0,2,19
33,0,2,20
34,0,3,21
35,0,3,21
36,0,4,22
37,0,4,23
38,0,4,23
39,0,4,24
40,0,4,25
41,0,4,25
42,0,4,26
43,0,4,26
44,0,4,27
45,0,4,27
46,0,4,28
47,0,4,28
48,0,4,29
49,0,5,29
50,0,5,29
51,0,5,30
52,0,5,31
53,0,5,31
54,0,5,31
55,0,5,32
56,0,5,32
57,0,5,33
58,0,6,33
59,0,6,34
60,0,6,34
61,0,6,35
62,0,6,35
63,0,6,36
64,0,6,36
65,0,6,37
66,0,6,37
67,0,6,38
68,0,6,38
69,0,6,39
70,0,6,39
71,0,6,40
72,0,6,40
73,0,6,40
74,1,6,41
75,1,6,41
76,1,6,41
77,1,6,42
78,1,6,42
79,1,6,43
80,1,7,43
81,1,7,44
82,1,7,44
83,1,7,45
84,1,8,45
85,1,8,45
86,1,8,45
87,1,8,44
88,1,8,45
89,1,8,45
90,1,8,46
91,1,8,46
92,1,8,47
93,1,8,48
94,1,8,49
95,1,9,49
96,2,9,49
97,2,9,49
98,2,9,49
99,2,9,49
100,3,9,49
101,3,9,49
102,3,9,50
103,3,9,50
104,3,9,51
105,3,9,51
106,3,9,51
107,3,9,52
108,3,9,51
109,3,9,52
110,3,9,52
111,3,9,52
112,3,9,52
113,3,9,52
114,3,10,52
115,3,10,52
116,3,10,52
117,4,10,53
118,4,10,53
119,4,10,53
120,4,10,54
121,4,10,54
122,4,10,54
123,4,10,54
124,4,10,55
125,4,10,55
126,4,10,56
127,4,11,56
128,4,11,56
129,4,11,56
130,4,11,56
131,4,11,56
132,4,11,56
133,4,11,56
134,5,11,56
135,5,11,56
136,5,11,56
