Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,0
1,0,0,3
2,0,0,3
3,0,0,5
4,0,1,5
5,0,1,8
6,0,1,9
7,0,1,9
8,0,2,10
9,0,2,13
10,0,3,13
11,0,3,14
12,1,3,16
13,1,4,18
14,1,4,18
15,2,4,20
16,2,4,21
17,2,5,24
18,2,5,24
19,2,5,27
20,2,5,27
21,2,5,30
22,2,6,30
23,2,6,30
24,3,6,30
25,3,6,30
26,3,6,32
27,3,6,31
28,4,7,33
29,4,8,35
30,4,8,36
31,4,8,38
32,4,8,40
33,4,9,42
34,4,9,44
35,4,10,44
36,5,10,45
37,5,10,46
38,5,10,48
39,5,10,47
40,5,10,47
41,6,10,48
42,6,11,49
43,6,11,52
44,6,11,53
45,6,12,55
46,6,12,56
47,6,12,56
48,7,12,56
49,7,13,58
50,7,13,58
51,7,13,60
52,7,13,60
53,8,13,60
54,8,14,61
55,8,14,63
56,8,14,65
57,8,15,65
58,8,15,68
59,8,15,68
60,8,15,67
61,9,15,70
62,9,16,71
63,9,16,73
64,9,17,73
65,9,17,73
66,10,17,73
67,10,17,74
68,10,17,75
69,10,17,77
70,10,17,78
71,10,18,79
72,10,18,79
73,11,19,80
74,11,19,81
75,11,19,82
76,11,19,83
77,11,19,84
78,12,19,84
79,12,20,85
80,12,20,87
81,12,21,88
82,12,21,90
83,12,21,91
84,12,21,90
85,13,21,89
86,13,21,91
87,13,21,91
88,13,21,93
89,13,21,94
90,13,22,93
91,14,23,96
92,14,23,96
93,14,23,97
94,14,23,97
95,14,23,99
96,14,24,99
97,14,24,99
98,15,24,99
99,15,24,101
100,15,24,103
101,15,25,104
102,15,25,104
103,16,25,105
104,16,25,105
105,16,25,105
106,16,26,107
107,16,26,109
108,16,26,110
109,17,26,110
110,17,26,109
111,17,26,110
112,17,26,111
113,17,26,112
114,17,27,113
115,17,28,113
116,18,28,114
117,18,28,114
118,18,28,116
119,18,28,117
120,18,28,118
121,18,29,117
122,19,29,119
