Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,2
1,0,0,4
2,0,0,6
3,0,0,6
4,0,0,6
5,0,0,6
6,0,1,7
7,0,2,6
8,0,2,8
9,1,2,8
10,2,2,7
11,2,2,9
12,2,2,10
13,2,3,11
14,2,3,13
15,2,3,14
16,2,3,15
17,2,3,17
18,2,3,19
19,2,3,20
20,2,3,20
21,2,4,21
22,2,5,20
23,2,5,21
24,2,5,21
25,2,5,22
26,3,5,22
27,3,6,24
28,4,6,23
29,4,6,25
30,4,6,27
31,4,6,28
32,4,6,30
33,4,6,32
34,4,6,32
35,4,6,34
36,4,8,34
37,4,8,34
38,4,8,34
39,4,8,35
40,5,8,35
41,5,9,36
42,5,9,36
43,6,9,37
44,6,9,39
45,6,9,39
46,6,9,41
47,6,10,41
48,6,10,41
49,6,10,43
50,6,10,43
51,6,10,45
52,6,10,44
53,6,10,45
54,6,11,45
55,7,11,45
56,7,11,44
57,7,11,45
58,8,11,45
59,8,11,47
60,8,11,47
61,8,11,49
62,8,11,49
63,8,11,50
64,8,11,52
65,8,12,52
66,8,12,52
67,8,12,52
68,9,12,51
69,9,13,51
70,9,13,51
71,9,13,52
72,10,13,52
73,10,13,54
74,10,13,55
75,10,13,55
76,10,13,57
77,10,14,57
78,10,14,59
79,10,14,59
80,10,14,59
81,10,14,59
82,11,14,60
83,11,15,60
84,11,15,60
85,11,15,61
86,12,15,63
87,12,16,63
88,12,16,65
89,12,16,65
90,12,16,68
91,12,16,69
92,12,17,70
93,12,17,72
94,12,18,71
95,12,18,71
96,12,18,72
97,13,18,72
98,13,18,72
99,13,18,73
100,14,19,73
101,14,19,75
102,14,19,75
103,14,19,76
104,14,20,77
105,14,20,78
106,14,20,79
107,14,20,80
108,14,20,80
109,14,20,80
110,14,20,80
111,15,20,80
112,15,20,80
113,16,20,81
114,16,20,81
115,16,21,82
116,16,21,83
117,16,21,84
118,16,21,84
119,16,21,85
120,16,21,86
121,16,21,86
122,16,22,85
123,16,22,85
124,17,22,85
125,17,22,86
126,17,23,86
127,17,23,87
128,18,23,87
129,18,23,87
130,18,23,89
131,18,24,89
132,18,24,89
133,18,24,91
134,18,24,91
135,18,24,92
136,18,24,92
137,18,24,93
138,18,24,93
139,19,24,93
140,19,24,94
141,19,24,94
142,19,24,94
143,20,24,95
144,20,25,95
145,20,25,95
146,20,25,97
147,20,25,97
148,20,25,97
149,20,25,99
150,20,26,99
151,20,26,98
152,20,26,99
153,21,26,100
154,21,26,101
155,21,27,101
156,21,28,101
157,22,28,101
158,22,28,102
159,22,28,103
160,22,28,103
161,22,28,103
162,22,28,105
163,22,28,106
164,22,28,105
165,22,28,105
166,23,28,105
167,23,28,106
168,23,29,107
169,23,29,105
170,23,29,105
171,24,29,106
172,24,30,106
173,24,30,107
174,24,30,108
175,24,30,109
176,24,30,110
177,24,30,110
178,24,30,109
179,25,31,110
180,25,31,110
181,25,31,112
182,25,31,112
183,25,31,111
184,26,31,111
185,26,31,111
186,26,31,112
187,26,32,113
188,26,32,113
189,26,32,115
190,26,32,115
191,26,32,114
192,26,32,115
193,27,32,115
194,27,32,117
195,27,32,117
196,27,32,117
197,27,32,117
198,27,32,118
199,28,33,117
200,28,33,118
201,28,33,119
202,28,33,120
203,28,33,120
204,28,33,121
205,28,33,121
206,28,33,121
207,28,33,121
208,29,33,122
209,29,33,123
210,29,33,123
211,29,33,122
212,29,33,122
213,30,35,122
214,30,35,123
215,30,35,123
216,30,35,124
217,30,36,124
218,30,36,124
219,30,36,124
220,30,36,124
221,31,36,124
222,31,36,125
223,31,36,127
224,31,37,127
225,31,37,126
226,31,37,126
227,32,37,128
228,32,37,128
229,32,37,128
230,32,37,130
231,32,37,130
232,32,37,130
233,32,37,129
234,32,37,129
235,33,37,129
236,33,37,130
237,33,37,131
238,33,37,130
239,33,37,130
240,34,37,130
241,34,37,131
242,34,37,132
243,34,38,133
244,34,38,133
245,34,38,134
246,34,39,134
247,34,39,133
248,34,39,133
249,35,39,134
250,35,39,135
251,35,39,136
252,35,39,135
253,35,40,136
254,35,40,136
255,35,40,137
256,36,40,137
257,36,40,137
258,36,40,138
259,36,40,139
260,36,41,139
261,36,41,138
262,36,41,139
263,37,41,139
264,37,41,140
265,37,41,142
266,37,41,143
267,37,41,142
268,37,42,142
269,38,42,142
270,38,43,143
271,38,43,144
272,38,43,146
273,38,43,146
274,38,43,148
275,38,43,146
276,38,43,147
277,39,43,147
278,39,44,147
279,39,44,148
280,39,44,148
281,39,44,147
282,40,44,147
283,40,44,148
284,40,44,150
285,40,44,150
286,40,44,150
287,40,44,152
288,40,45,152
289,40,45,151
290,40,45,151
291,41,45,151
292,41,45,152
293,41,45,153
294,41,45,152
295,41,45,152
296,42,45,152
297,42,45,154
298,42,46,154
299,42,46,155
300,42,46,156
301,42,46,156
302,42,46,156
303,42,46,155
304,42,46,156
305,42,47,156
306,43,47,155
307,43,47,155
308,43,47,154
309,44,47,155
310,44,47,157
311,44,47,159
312,44,47,159
313,44,47,160
314,44,47,161
315,44,47,162
316,44,48,162
317,44,48,162
318,44,48,161
319,45,48,160
320,45,48,161
321,45,48,162
322,45,48,162
323,46,48,163
324,46,49,164
325,46,49,165
326,46,50,165
327,46,50,166
328,46,50,167
329,46,50,167
330,46,50,167
331,46,50,166
332,46,50,167
333,46,50,167
334,47,50,165
335,47,50,165
336,47,50,165
337,48,51,165
338,48,51,165
339,48,51,167
340,48,51,167
341,48,52,168
342,48,52,170
343,48,52,170
344,48,52,171
345,48,52,171
346,48,52,171
347,49,52,170
348,49,52,170
349,49,52,171
350,50,52,171
351,50,53,171
352,50,53,173
353,50,53,173
354,50,53,173
355,50,53,173
356,50,53,174
357,50,54,175
358,50,54,175
359,50,54,174
360,50,54,174
361,51,54,175
362,51,54,175
363,51,54,175
364,52,54,175
365,52,54,175
366,52,54,177
367,52,54,177
368,52,54,179
369,52,55,179
370,52,55,180
371,52,55,180
372,52,55,179
373,52,55,179
374,52,55,178
375,53,56,179
376,53,56,179
377,53,56,179
378,54,56,179
379,54,56,180
380,54,56,180
381,54,56,180
382,54,56,182
383,54,56,183
384,54,56,184
385,54,56,184
386,54,57,183
387,54,57,183
388,54,57,183
389,55,57,183
390,55,57,183
391,56,57,182
392,56,57,183
393,56,57,183
394,56,57,185
395,56,57,185
396,56,57,185
397,56,57,186
398,56,57,186
399,56,57,188
400,56,59,188
401,56,59,186
402,56,59,186
403,57,59,186
404,57,59,186
405,57,59,185
406,58,59,186
407,58,59,187
408,58,59,188
409,58,59,189
410,58,60,189
411,58,60,189
412,58,60,190
413,58,61,191
414,58,61,191
415,58,61,190
416,58,61,189
417,59,61,190
418,59,61,191
419,59,61,191
420,60,61,192
421,60,61,192
422,60,61,192
423,60,61,193
424,60,61,194
425,60,61,195
426,60,61,195
427,60,62,197
428,60,63,197
429,60,63,196
430,61,63,195
431,61,63,195
432,61,63,195
433,61,63,195
434,62,63,195
435,62,63,197
436,62,63,199
437,62,63,199
438,62,63,200
439,62,63,200
440,62,63,201
441,62,64,201
442,62,64,200
443,62,64,201
444,63,64,200
445,63,64,200
446,63,64,200
447,63,64,201
448,64,64,201
449,64,64,202
450,64,64,202
451,64,64,203
452,64,64,203
453,64,64,204
454,64,64,204
455,64,65,204
456,64,65,204
457,65,66,203
458,65,66,204
459,65,66,204
460,65,66,203
461,65,66,204
462,66,66,204
463,66,66,206
464,66,66,206
465,66,66,206
466,66,66,206
467,66,66,208
468,66,67,208
469,66,67,207
470,66,67,207
471,67,68,206
472,67,68,207
473,67,68,206
474,67,68,207
475,68,68,207
476,68,68,208
477,68,68,210
478,68,68,210
479,68,68,211
480,68,68,211
481,68,68,212
482,68,69,212
483,68,69,210
484,68,69,211
485,69,69,210
486,69,69,211
487,69,69,210
488,69,69,211
489,70,69,212
490,70,69,212
491,70,69,214
492,70,69,214
493,70,70,214
494,70,70,214
495,70,70,214
496,70,70,215
497,70,70,214
498,71,70,215
499,71,70,217
500,71,70,217
