Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,0
1,0,0,6
2,0,2,6
3,0,2,10
4,0,3,11
5,0,3,14
6,1,3,14
7,2,3,18
8,2,4,20
9,2,5,24
10,2,5,27
11,2,6,30
12,2,7,30
13,2,7,35
14,2,7,36
15,2,7,36
16,2,8,40
17,2,8,40
18,3,9,42
19,3,9,42
20,4,10,47
21,4,10,48
22,4,11,48
23,4,11,54
24,4,11,54
25,4,12,59
26,4,12,61
27,4,13,62
28,4,13,67
29,4,14,66
30,5,14,68
31,5,14,69
32,6,15,72
33,6,15,75
34,6,16,78
35,6,16,79
36,6,17,80
37,6,17,85
38,6,17,87
39,6,18,88
40,6,18,91
41,6,19,92
42,6,19,93
43,7,19,92
44,8,19,95
45,8,20,97
46,8,21,100
47,8,21,102
48,8,21,106
49,8,22,106
50,8,22,109
51,8,23,111
52,8,23,114
53,8,23,115
54,9,24,113
55,9,24,114
56,10,24,117
57,10,24,120
58,10,26,121
59,10,26,123
60,10,26,126
61,10,27,127
62,10,27,130
63,10,27,132
64,10,28,133
65,10,28,134
66,11,28,135
67,11,28,136
68,11,28,137
69,12,28,138
70,12,29,141
71,12,29,141
72,12,29,144
73,12,30,147
74,12,31,148
75,12,31,150
76,12,32,151
77,12,32,151
78,13,32,153
79,13,32,155
80,13,33,155
81,14,33,155
82,14,33,157
83,14,33,159
84,14,33,162
85,14,34,163
86,14,35,164
87,14,35,167
88,14,35,168
89,14,36,169
90,15,36,168
91,15,36,169
92,15,36,170
93,16,36,173
94,16,37,173
95,16,37,175
96,16,37,178
97,16,37,179
98,16,38,181
99,16,39,182
100,16,39,184
101,16,39,185
102,16,39,185
103,17,39,185
104,17,39,187
105,18,40,188
106,18,41,190
107,18,41,191
108,18,41,193
109,18,42,194
110,18,42,196
111,18,42,198
112,18,43,200
113,18,43,201
114,18,43,201
115,19,43,200
116,20,43,202
117,20,43,204
118,20,43,205
119,20,43,206
120,20,44,208
121,20,44,210
122,20,46,211
123,20,46,214
124,20,46,215
125,20,46,216
126,20,47,216
127,21,47,213
128,22,47,215
129,22,47,217
130,22,47,219
131,22,47,220
132,22,47,223
133,22,48,224
134,22,48,226
135,22,48,229
136,22,49,232
137,22,50,233
138,22,50,233
139,23,50,229
140,24,51,232
141,24,51,233
142,24,51,236
143,24,52,238
144,24,52,238
145,24,52,240
146,24,52,242
147,24,53,244
148,24,53,244
149,24,53,245
150,24,53,246
151,24,53,243
152,26,53,244
153,26,54,246
154,26,54,250
155,26,55,250
156,26,55,253
157,26,55,255
158,26,55,256
159,26,56,258
160,26,56,260
161,26,57,261
162,26,57,263
163,26,57,262
164,27,58,258
165,28,58,261
166,28,58,264
167,28,59,266
168,28,59,266
169,28,59,267
170,28,59,268
171,28,59,270
172,28,59,272
173,28,59,273
174,28,59,275
175,28,59,276
176,29,59,272
177,30,60,273
178,30,60,276
179,30,61,278
180,30,62,278
181,30,62,280
182,30,62,282
183,30,62,283
184,30,63,285
185,30,63,286
186,30,63,288
187,30,63,289
188,32,64,286
189,32,64,287
190,32,64,289
191,32,64,291
192,32,64,291
193,32,64,293
194,32,64,294
195,32,65,296
196,32,65,298
197,32,65,300
198,32,67,301
199,32,67,299
200,33,67,298
201,34,67,300
202,34,67,301
203,34,67,303
204,34,67,306
205,34,68,308
206,34,68,308
207,34,69,311
208,34,69,312
209,34,69,313
210,34,69,314
211,34,70,313
212,35,70,310
213,36,70,313
214,36,70,317
215,36,71,319
216,36,71,319
217,36,71,320
218,36,72,322
219,36,72,324
220,36,72,325
221,36,72,325
222,36,72,326
223,36,72,327
224,37,72,324
225,38,74,326
226,38,74,326
227,38,74,327
228,38,74,329
229,38,74,332
230,38,74,332
231,38,74,333
232,38,74,335
233,38,75,336
234,38,75,338
235,38,76,338
236,39,76,334
237,39,76,336
238,40,76,339
239,40,76,340
240,40,76,343
241,40,77,344
242,40,77,346
243,40,78,347
244,40,78,348
245,40,79,348
246,40,79,350
247,40,79,351
248,40,79,350
249,41,79,350
250,41,79,349
251,42,79,353
252,42,79,353
253,42,79,353
254,42,79,355
255,42,80,355
256,42,80,357
257,42,81,359
258,42,81,360
259,42,81,361
260,42,82,361
261,42,82,361
262,43,82,359
263,44,82,361
264,44,82,362
265,44,83,364
266,44,83,365
267,44,83,366
268,44,83,368
269,44,83,368
270,44,83,369
271,44,83,371
272,44,83,371
273,44,84,371
274,45,84,369
275,45,84,371
276,46,85,373
277,46,85,375
278,46,86,376
279,46,86,376
280,46,86,377
281,46,86,379
282,46,86,380
283,46,86,382
284,46,87,383
285,46,87,384
286,46,87,383
287,48,88,382
288,48,88,383
289,48,88,385
290,48,88,385
291,48,88,389
292,48,89,389
293,48,89,391
294,48,89,391
295,48,89,392
296,48,89,393
297,48,89,395
298,48,90,398
299,48,90,398
300,49,90,394
301,50,91,394
302,50,91,398
303,50,91,398
304,50,91,400
305,50,92,401
306,50,93,403
307,50,93,407
308,50,93,408
309,50,94,408
310,50,94,408
311,50,94,408
312,51,94,404
313,52,94,408
314,52,94,409
315,52,94,412
316,52,95,412
317,52,95,413
318,52,95,413
319,52,95,415
320,52,96,417
321,52,96,419
322,52,96,419
323,52,96,419
324,52,96,416
325,54,97,417
326,54,97,419
327,54,97,420
328,54,97,423
329,54,97,423
