Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,3
1,0,0,6
2,0,1,8
3,0,2,8
4,0,2,14
5,0,3,14
6,0,3,18
7,0,4,18
8,0,4,23
9,0,4,23
10,1,5,27
11,2,6,27
12,2,6,30
13,2,6,33
14,2,7,35
15,2,7,37
16,2,7,39
17,2,7,42
18,2,8,43
19,2,8,46
20,2,9,49
21,2,9,49
22,2,10,49
23,2,10,53
24,2,10,53
25,2,10,56
26,3,11,58
27,3,12,57
28,4,12,63
29,4,12,63
30,4,13,65
31,4,13,67
32,4,13,70
33,4,13,72
34,4,14,75
35,4,15,78
36,4,15,78
37,4,16,80
38,4,16,82
39,5,16,79
40,6,17,81
41,6,17,84
42,6,17,84
43,6,17,88
44,6,17,90
45,6,18,90
46,6,18,93
47,6,18,95
48,6,19,97
49,6,19,99
50,6,20,101
51,7,20,98
52,7,20,101
53,7,21,101
54,8,21,102
55,8,21,104
56,8,21,107
57,8,22,108
58,8,22,111
59,8,23,111
60,8,23,114
61,8,23,117
62,8,24,117
63,8,24,118
64,8,24,120
65,9,24,120
66,9,24,121
67,9,24,123
68,9,24,124
69,9,25,124
70,9,26,128
71,10,27,129
72,10,27,131
73,10,27,132
74,10,27,136
75,10,28,137
76,10,28,137
77,10,28,138
78,11,29,140
79,11,29,142
80,11,29,143
81,11,29,147
82,11,30,147
83,11,31,148
84,11,31,151
85,12,31,152
86,12,32,155
87,12,32,155
88,12,32,156
89,12,32,158
90,12,32,158
91,12,33,160
92,13,33,159
93,13,33,164
94,13,34,164
95,13,34,165
96,13,34,168
97,13,35,168
98,13,35,168
99,14,35,171
100,14,35,172
101,14,36,173
102,14,36,173
103,14,36,177
104,14,36,177
105,14,36,177
106,14,37,178
107,15,37,181
108,15,38,182
109,15,38,184
110,15,38,186
111,15,39,187
112,15,39,187
113,16,39,188
114,16,40,188
115,16,40,191
116,16,40,191
117,16,40,195
118,16,40,195
119,16,40,197
120,16,41,198
121,16,41,198
122,17,41,200
123,17,42,202
124,17,42,203
125,17,42,202
126,18,43,204
127,18,43,205
128,18,44,206
129,18,44,208
130,18,44,208
131,18,44,212
132,18,44,213
133,18,44,213
134,18,44,213
135,19,44,214
136,19,44,217
137,19,45,217
138,19,45,218
139,19,47,218
140,20,47,221
141,20,47,222
142,20,47,222
143,20,47,222
144,20,47,227
145,20,48,228
146,20,48,228
147,20,48,229
148,20,49,231
149,20,49,231
150,21,49,232
151,21,49,234
152,21,50,236
153,21,50,236
154,21,50,237
155,21,50,241
156,21,51,240
157,22,51,241
158,22,51,242
159,22,51,246
160,22,52,246
161,22,53,247
162,22,53,246
163,22,53,248
164,22,53,250
165,22,53,251
166,23,53,253
167,23,54,253
168,23,54,252
169,24,54,253
170,24,54,256
171,24,55,257
172,24,55,257
173,24,55,258
174,24,55,261
175,24,55,263
176,24,55,263
177,24,55,263
178,24,55,264
179,24,55,265
180,25,56,266
181,25,57,266
182,25,58,265
183,25,58,268
184,25,58,268
185,26,58,269
186,26,58,271
187,26,58,272
188,26,58,274
189,26,58,275
190,26,58,277
191,26,58,278
192,26,59,278
193,27,59,278
194,27,59,278
195,27,60,278
196,27,60,281
197,27,61,281
198,27,61,282
199,28,61,282
200,28,61,285
201,28,61,286
202,28,62,287
203,28,62,290
204,28,62,289
205,28,62,289
206,28,62,291
207,28,62,291
208,28,62,293
209,29,63,293
210,29,63,294
211,29,63,294
212,29,64,295
213,30,64,297
214,30,65,299
215,30,65,300
216,30,65,300
217,30,65,304
218,30,65,305
219,30,66,305
220,30,66,306
221,30,66,306
222,30,66,310
223,30,67,310
224,31,67,308
225,32,67,308
226,32,67,308
227,32,67,312
228,32,67,313
229,32,68,314
230,32,68,314
231,32,68,314
232,32,68,316
233,32,68,319
234,32,68,320
235,32,68,320
236,32,68,319
237,32,68,320
238,32,68,320
239,32,69,323
240,32,71,324
241,32,71,324
242,34,71,324
243,34,72,326
244,34,72,327
245,34,72,329
246,34,72,330
247,34,72,330
248,34,72,332
249,34,72,333
250,34,72,333
251,34,72,334
252,34,72,336
253,34,73,335
254,34,73,336
255,35,74,336
256,35,74,336
257,36,74,338
258,36,75,338
259,36,75,341
260,36,75,342
261,36,75,342
262,36,75,345
263,36,75,345
264,36,76,347
265,36,76,348
266,36,76,348
267,36,76,349
268,36,76,351
269,36,77,351
270,36,77,350
271,36,77,350
272,36,77,352
273,37,77,355
274,37,77,355
275,38,77,357
276,38,78,358
277,38,78,359
278,38,79,361
279,38,80,361
280,38,80,363
281,38,80,364
282,38,80,364
283,38,80,365
284,38,80,365
285,38,80,367
286,38,80,368
287,39,80,367
288,39,80,368
289,39,81,368
290,39,81,368
291,39,82,369
292,40,82,370
293,40,82,372
294,40,82,373
295,40,82,375
296,40,82,375
297,40,82,375
298,40,82,375
299,40,82,376
300,41,83,377
301,41,83,378
302,41,83,378
303,41,83,378
304,41,83,379
305,42,84,379
306,42,84,381
307,42,84,382
308,42,84,383
309,42,85,385
310,42,86,386
311,42,86,386
312,42,86,385
313,43,86,387
314,43,86,389
315,43,86,393
316,43,87,394
317,43,88,393
318,43,88,393
319,43,88,393
320,44,88,394
321,44,88,396
322,44,88,397
323,44,88,399
324,45,88,399
325,45,88,397
326,45,88,397
327,45,88,399
328,45,88,400
329,45,89,402
330,45,90,404
331,45,90,404
332,45,90,403
333,45,90,403
334,45,90,404
335,45,90,405
336,45,91,406
337,45,91,406
338,46,91,406
339,47,91,408
340,47,91,409
341,47,91,411
342,47,91,412
343,47,91,412
344,47,92,416
345,47,92,416
346,47,93,417
347,47,94,419
348,47,94,419
349,47,94,420
350,47,94,417
