Seconds,Orders Completed,Shipments Unloaded,Storages Used
0,0,0,5
1,0,1,8
2,0,1,9
3,0,2,9
4,1,3,11
5,1,3,13
6,2,3,15
7,2,4,17
8,2,4,19
9,2,4,22
10,2,4,26
11,2,6,29
12,2,6,31
13,2,6,33
14,2,7,34
15,2,7,34
16,2,7,38
17,3,7,39
18,3,9,40
19,4,9,43
20,4,9,45
21,4,10,46
22,4,10,50
23,4,11,52
24,4,11,56
25,4,12,57
26,4,12,60
27,4,12,61
28,4,13,61
29,5,13,62
30,5,13,61
31,5,13,65
32,5,14,66
33,6,14,68
34,6,15,70
35,6,15,73
36,6,15,75
37,6,16,77
38,6,16,79
39,6,16,81
40,6,17,82
41,6,17,81
42,7,17,82
43,7,17,85
44,7,18,87
45,7,18,86
46,8,18,89
47,8,19,90
48,8,19,92
49,8,20,95
50,8,20,96
51,8,20,97
52,8,21,100
53,8,21,99
54,9,21,102
55,9,21,102
56,9,22,103
57,9,22,105
58,9,22,105
59,10,23,106
60,10,23,108
61,10,23,109
62,10,23,112
63,10,23,113
64,10,23,114
65,10,23,117
66,10,25,116
67,11,25,117
68,11,25,119
69,11,25,120
70,11,26,120
71,12,26,121
72,12,26,123
73,12,27,125
74,12,27,126
75,12,27,128
76,12,28,129
77,12,28,132
78,12,28,132
79,12,28,132
80,13,29,133
81,13,29,136
82,13,29,136
83,14,30,136
84,14,30,139
85,14,30,139
86,14,30,141
87,14,30,142
88,14,30,146
89,14,32,146
90,14,32,148
91,14,32,149
92,15,32,148
93,15,33,151
94,15,33,150
95,16,33,153
96,16,34,154
97,16,34,156
98,16,34,157
99,16,35,159
100,16,35,162
101,16,35,163
102,16,35,163
103,16,35,165
104,16,36,165
105,17,36,166
106,17,36,166
107,18,37,167
108,18,37,167
109,18,37,169
110,18,37,173
111,18,38,174
112,18,38,175
113,18,39,177
114,18,39,178
115,18,39,181
116,18,39,181
117,18,39,180
118,20,39,179
119,20,39,181
120,20,39,183
121,20,39,184
122,20,39,185
123,20,40,187
124,20,42,190
125,20,42,190
126,20,42,190
127,20,42,193
128,20,42,193
129,20,43,191
130,21,43,191
131,21,43,193
132,22,44,194
133,22,44,197
134,22,44,198
135,22,44,199
136,22,44,201
137,22,45,203
138,22,45,205
139,22,45,206
140,22,45,206
141,22,45,206
142,22,45,206
143,23,45,205
144,24,46,208
145,24,46,209
146,24,46,210
147,24,47,212
148,24,47,214
149,24,48,214
150,24,48,216
151,24,48,218
152,24,48,219
153,24,49,219
