Seconds,2,4,6,8,10,12
0,1,0,1,0,3,3
1,1,0,1,2,7,6
2,1,0,2,3,9,10
3,1,0,3,5,11,12
4,2,0,7,6,11,12
5,4,2,11,12,14,15
6,6,3,13,12,19,22
7,8,4,13,12,22,28
8,9,5,15,20,27,30
9,10,7,19,24,29,34
10,11,10,21,28,34,36
11,12,11,24,28,36,44
12,12,13,25,30,40,47
13,13,15,25,32,41,44
14,13,18,27,31,44,42
15,13,19,28,34,46,45
16,13,22,29,35,48,49
17,13,23,32,40,50,54
18,13,23,35,41,53,60
19,13,23,36,45,60,60
20,13,21,39,48,62,61
21,14,20,41,51,67,71
22,15,21,41,55,69,73
23,15,22,42,59,72,75
24,16,25,43,63,75,80
25,18,26,44,64,78,82
26,19,28,46,67,81,81
27,20,30,47,65,81,84
28,19,33,50,66,81,85
29,19,35,52,67,84,88
30,19,35,53,69,87,93
31,18,34,58,75,88,95
32,19,35,59,78,93,97
33,18,34,63,79,97,100
34,17,34,63,83,98,107
35,17,34,64,86,102,109
36,17,35,65,87,106,112
37,18,37,67,91,108,115
38,19,40,68,92,110,117
39,19,43,70,92,110,119
40,21,45,72,93,111,120
41,22,47,73,95,112,122
42,23,49,75,95,113,124
43,23,48,78,96,117,129
44,22,48,82,101,119,133
45,21,49,83,103,124,136
46,21,49,85,106,128,138
47,21,48,86,109,128,142
48,21,49,86,112,132,146
49,21,50,86,113,135,148
50,21,53,88,117,137,150
51,21,55,88,118,137,151
52,20,58,90,118,138,153
53,21,60,91,118,141,153
54,22,61,93,119,141,156
55,22,62,96,119,144,160
56,24,62,98,121,148,162
57,25,62,100,125,151,168
58,25,62,102,128,153,170
59,24,62,103,129,156,173
60,24,63,102,131,158,175
61,24,64,105,134,163,179
62,26,65,106,137,163,183
63,26,65,107,139,167,183
64,26,69,108,142,169,184
65,25,71,110,144,168,186
66,25,73,110,144,170,186
67,25,73,111,144,170,190
68,25,75,112,145,175,193
69,25,74,116,146,179,198
70,25,74,117,148,181,199
71,25,75,120,151,181,202
72,26,76,120,154,183,204
73,27,76,121,154,188,209
74,29,76,121,157,192,212
75,31,76,122,160,193,213
76,32,78,123,161,193,215
77,33,79,124,164,195,215
78,33,81,125,165,196,215
79,35,82,125,165,197,220
80,34,84,128,165,199,221
81,34,83,129,166,200,222
82,34,84,132,167,204,224
83,33,84,135,168,207,228
84,33,84,136,171,209,231
85,31,85,136,173,210,233
86,31,84,136,177,212,237
87,30,85,138,177,215,239
88,30,85,139,179,215,241
89,31,87,140,182,217,241
90,33,89,139,184,217,242
91,34,93,142,184,218,244
92,35,93,142,186,221,246
93,37,95,143,186,221,249
94,37,97,147,186,225,251
95,39,97,148,187,227,255
96,40,97,149,188,229,257
97,40,97,150,191,231,258
98,40,97,152,192,234,261
99,38,98,152,196,235,262
100,38,99,152,196,236,266
101,36,98,153,198,238,268
102,36,99,154,199,240,268
103,36,99,155,201,241,270
104,35,102,156,200,242,273
105,36,103,157,202,242,275
106,36,103,158,201,244,276
107,38,105,161,203,246,278
108,38,104,163,204,251,281
