Seconds,2,4,6,8,10,12
0,0,0,0,0,0,1
1,0,0,0,0,0,1
2,0,0,0,0,2,3
3,0,0,0,0,2,3
4,0,0,0,3,3,3
5,0,0,3,3,3,4
6,0,0,3,3,4,5
7,0,0,3,3,5,6
8,1,0,3,4,5,6
9,1,1,3,5,7,7
10,1,2,4,5,7,8
11,2,3,4,6,7,8
12,2,3,5,6,8,9
13,2,4,6,7,9,9
14,2,4,6,7,9,9
15,2,4,6,7,10,9
16,2,4,6,7,10,10
17,2,4,7,8,10,12
18,2,4,7,9,11,12
19,2,4,8,10,11,12
20,2,4,8,10,13,14
21,2,4,8,10,13,14
22,2,4,8,11,14,14
23,2,5,9,12,14,15
24,3,6,9,12,15,16
25,3,6,9,13,16,16
26,3,7,9,13,16,16
27,4,7,10,14,16,16
28,4,7,10,14,17,17
29,4,8,11,14,17,18
30,4,8,12,15,18,19
31,4,8,12,15,18,19
32,4,8,12,16,19,20
33,4,8,13,17,19,20
34,4,8,13,17,20,21
35,4,8,13,17,20,21
36,4,8,13,18,20,23
37,4,9,14,18,22,23
38,4,9,14,18,22,24
39,4,9,15,19,22,24
40,4,10,15,19,22,24
41,5,11,15,20,23,25
42,5,11,16,20,23,26
43,5,11,17,21,24,26
44,5,11,17,21,25,26
45,5,11,17,21,25,27
46,5,12,18,22,25,28
47,5,12,18,22,26,28
48,5,12,18,23,27,29
49,5,12,18,23,27,29
50,5,12,19,24,28,30
51,5,12,19,24,28,30
52,5,13,19,24,28,31
53,5,13,19,24,28,31
54,5,14,19,25,28,31
55,5,14,20,25,29,32
56,5,14,21,26,30,33
57,5,14,21,26,31,34
58,5,15,21,26,31,34
59,5,15,22,27,32,35
60,5,15,22,27,32,35
61,5,15,22,28,32,36
62,6,15,22,28,32,36
63,7,15,23,28,33,36
64,7,17,23,29,34,37
65,7,17,23,29,34,37
66,7,17,23,29,34,38
67,7,17,24,29,35,38
68,7,17,25,29,36,39
69,7,18,25,30,36,40
70,7,18,25,31,36,40
71,8,18,26,31,37,41
72,8,18,26,32,37,41
73,8,18,26,32,37,41
74,8,18,26,32,38,42
75,8,18,26,33,39,42
76,8,18,27,33,39,42
77,9,18,27,33,39,43
78,9,19,27,33,39,43
79,9,20,27,33,40,43
80,10,20,27,34,40,44
81,10,20,27,34,41,45
82,10,20,28,35,42,45
83,10,20,29,35,42,46
84,10,20,29,36,42,46
