Seconds,2,4,6,8,10,12
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,2,0,1
7,0,0,0,2,1,2
8,0,1,0,2,2,2
9,0,1,0,2,2,2
10,0,1,0,2,2,2
11,0,1,0,2,2,2
12,0,1,1,2,2,2
13,0,2,1,2,2,2
14,0,2,1,2,2,2
15,0,2,2,2,2,2
16,0,2,2,2,2,2
17,0,2,2,2,2,2
18,0,2,2,3,3,3
19,0,2,2,3,3,3
20,0,2,2,4,4,4
21,0,2,2,4,4,4
22,0,3,2,4,4,4
23,0,3,2,4,4,4
24,0,3,3,4,4,4
25,0,3,3,4,4,4
26,1,4,3,4,4,4
27,1,4,3,4,4,4
28,1,4,4,4,4,4
29,2,4,4,4,4,4
30,2,4,4,4,4,5
31,2,4,4,5,5,5
32,2,4,4,6,5,6
33,2,4,4,6,6,6
34,2,4,4,6,6,6
35,2,4,4,6,6,6
36,2,5,5,6,6,6
37,2,5,5,6,6,6
38,2,5,5,6,6,6
39,2,5,5,6,6,6
40,2,6,5,6,6,6
41,2,6,6,6,6,6
42,2,6,6,6,6,6
43,2,6,6,7,6,7
44,2,6,6,8,7,8
45,3,6,6,8,8,8
46,3,6,6,8,8,8
47,4,6,6,8,8,8
48,4,6,7,8,8,8
49,4,6,7,8,8,8
50,4,7,7,8,8,8
51,4,7,7,8,8,8
52,4,7,7,8,8,8
53,4,7,8,8,8,8
54,4,7,8,8,8,9
55,4,8,8,9,8,9
56,4,8,8,9,9,10
57,4,8,8,10,9,10
58,4,8,8,10,10,10
59,5,8,8,10,10,10
60,5,8,8,10,10,10
61,5,8,9,10,10,10
62,5,8,9,10,10,10
63,5,8,9,10,10,10
64,5,9,9,10,10,10
65,5,9,9,10,10,10
66,6,9,10,10,10,11
67,6,9,10,11,10,11
68,6,10,10,11,10,11
69,6,10,10,11,11,12
70,6,10,10,12,11,12
71,6,10,10,12,12,12
72,6,10,10,12,12,12
73,7,10,11,12,12,12
74,7,10,11,12,12,12
75,7,10,11,12,12,12
76,7,10,11,12,12,12
77,7,10,11,12,12,12
78,7,11,12,12,12,13
79,7,11,12,12,12,13
80,7,11,12,13,12,13
81,7,11,12,13,13,14
82,8,12,12,14,13,14
83,8,12,12,14,14,14
84,8,12,12,14,14,14
85,8,12,13,14,14,14
86,8,12,13,14,14,14
87,8,12,13,14,14,14
88,8,12,13,14,14,14
89,9,12,13,14,14,14
90,9,12,13,14,14,15
91,9,13,14,14,14,15
92,9,13,14,15,14,15
