Seconds,2,4,6,8,10,12
0,0,0,0,0,0,0
1,0,0,0,1,0,1
2,0,0,0,1,0,3
3,0,0,0,1,0,3
4,0,0,0,1,1,3
5,0,0,0,3,3,3
6,0,1,0,3,3,4
7,0,1,1,4,4,5
8,0,1,1,4,4,5
9,0,1,3,5,4,5
10,0,1,3,5,5,6
11,0,2,3,5,5,6
12,0,2,4,5,6,7
13,0,2,4,7,6,8
14,0,2,4,7,6,8
15,0,2,4,7,6,8
16,1,2,4,7,6,8
17,1,2,4,7,7,9
18,1,3,4,7,8,10
19,1,4,5,7,8,10
20,1,4,5,7,9,11
21,1,4,5,7,10,12
22,1,4,5,8,11,12
23,1,4,6,8,11,13
24,1,4,6,9,11,13
25,1,4,6,9,11,13
26,1,4,7,10,12,14
27,1,4,7,10,12,14
28,1,4,7,11,12,14
29,1,4,8,11,12,14
30,1,4,8,11,13,15
31,1,4,8,11,13,16
32,1,4,8,11,13,16
33,1,5,8,11,14,16
34,1,5,8,12,15,18
35,1,5,8,12,15,18
36,2,5,8,13,16,19
37,2,5,9,13,16,19
38,2,5,9,13,17,19
39,2,5,9,14,17,20
40,2,6,9,14,17,20
41,2,6,9,15,17,20
42,2,6,9,15,17,20
43,2,6,9,15,17,21
44,2,6,9,16,18,22
45,2,6,9,16,19,23
46,2,6,11,16,19,23
47,2,6,11,16,20,23
48,2,6,11,17,20,24
49,2,6,11,17,21,24
50,2,6,11,17,21,25
51,2,7,11,17,22,25
52,2,7,11,18,22,26
53,2,8,11,18,22,26
54,2,9,11,18,22,26
55,2,9,11,19,22,26
56,2,9,11,20,22,26
57,3,9,11,20,22,27
58,3,9,12,20,23,28
59,3,9,12,20,23,28
60,3,9,13,20,23,28
61,3,9,13,20,23,29
62,3,9,13,20,25,29
63,3,9,13,21,26,29
64,3,9,13,21,26,30
65,3,9,13,21,26,30
66,3,9,13,22,26,30
67,3,9,13,22,26,30
68,3,9,13,22,26,30
69,3,10,14,23,26,31
70,3,10,14,23,26,32
71,3,10,14,23,27,32
72,3,11,15,23,27,33
73,3,11,16,23,27,33
74,3,11,16,23,27,33
75,4,11,16,23,29,34
76,4,11,17,24,29,34
77,4,11,17,24,29,35
78,4,11,17,24,30,35
79,4,11,17,25,30,35
80,4,11,17,25,30,35
81,4,11,17,26,30,35
82,4,11,17,26,30,35
83,5,11,17,26,31,35
84,5,11,17,26,31,37
85,5,12,17,26,31,37
86,5,12,17,26,31,37
87,5,12,18,26,32,38
88,5,14,18,26,33,38
89,5,14,18,27,33,39
90,5,14,18,28,33,39
91,5,14,19,28,34,40
92,5,14,19,28,34,40
